Site,Parameter,Date,Year,Month,Day,Hour,NowCastConc,AQI,AQICat,RawConc,ConcUnit,Duration,QCName
Ho Chi Minh City,PM2.5 - Principal,25DEC17:02:00,2017,12,25,2,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:03:00,2017,12,25,3,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:04:00,2017,12,25,4,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:05:00,2017,12,25,5,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:06:00,2017,12,25,6,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:07:00,2017,12,25,7,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:08:00,2017,12,25,8,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:09:00,2017,12,25,9,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:10:00,2017,12,25,10,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:11:00,2017,12,25,11,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:12:00,2017,12,25,12,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:13:00,2017,12,25,13,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:14:00,2017,12,25,14,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:15:00,2017,12,25,15,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:16:00,2017,12,25,16,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:17:00,2017,12,25,17,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:18:00,2017,12,25,18,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:19:00,2017,12,25,19,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:20:00,2017,12,25,20,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:21:00,2017,12,25,21,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:22:00,2017,12,25,22,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,25DEC17:23:00,2017,12,25,23,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:00:00,2017,12,26,0,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:01:00,2017,12,26,1,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:02:00,2017,12,26,2,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:03:00,2017,12,26,3,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:04:00,2017,12,26,4,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:05:00,2017,12,26,5,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:06:00,2017,12,26,6,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:07:00,2017,12,26,7,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:08:00,2017,12,26,8,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:09:00,2017,12,26,9,35,99,N/A,34,UG/M3,1 Hr,Missing
Ho Chi Minh City,PM2.5 - Principal,26DEC17:10:00,2017,12,26,10,35,99,N/A,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:11:00,2017,12,26,11,16,59,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:12:00,2017,12,26,12,18,63,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:13:00,2017,12,26,13,14,56,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:14:00,2017,12,26,14,13,52,Moderate,11,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:15:00,2017,12,26,15,14,55,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:16:00,2017,12,26,16,16,58,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:17:00,2017,12,26,17,16,59,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:18:00,2017,12,26,18,16,59,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:19:00,2017,12,26,19,17,62,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:20:00,2017,12,26,20,19,66,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:21:00,2017,12,26,21,19,66,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:22:00,2017,12,26,22,19,66,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,26DEC17:23:00,2017,12,26,23,18,63,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:00:00,2017,12,27,0,18,63,Moderate,18,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:01:00,2017,12,27,1,17,60,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:02:00,2017,12,27,2,18,63,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:03:00,2017,12,27,3,18,62,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:04:00,2017,12,27,4,20,67,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:05:00,2017,12,27,5,24,76,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:06:00,2017,12,27,6,25,78,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:07:00,2017,12,27,7,28,83,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:08:00,2017,12,27,8,32,93,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:09:00,2017,12,27,9,31,90,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:10:00,2017,12,27,10,40,113,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:11:00,2017,12,27,11,39,110,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:12:00,2017,12,27,12,30,88,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:13:00,2017,12,27,13,24,76,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:14:00,2017,12,27,14,23,73,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:15:00,2017,12,27,15,25,79,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:16:00,2017,12,27,16,26,80,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:17:00,2017,12,27,17,27,82,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:18:00,2017,12,27,18,29,87,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:19:00,2017,12,27,19,30,89,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:20:00,2017,12,27,20,32,92,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:21:00,2017,12,27,21,35,99,Moderate,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:22:00,2017,12,27,22,37,105,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,27DEC17:23:00,2017,12,27,23,37,105,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:00:00,2017,12,28,0,33,95,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:01:00,2017,12,28,1,36,101,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:02:00,2017,12,28,2,44,122,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:03:00,2017,12,28,3,55,149,Unhealthy for Sensitive Groups,66,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:04:00,2017,12,28,4,58,152,Unhealthy,60,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:05:00,2017,12,28,5,58,152,Unhealthy,58,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:06:00,2017,12,28,6,55,149,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:07:00,2017,12,28,7,59,153,Unhealthy,64,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:08:00,2017,12,28,8,77,162,Unhealthy,95,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:09:00,2017,12,28,9,84,166,Unhealthy,91,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:10:00,2017,12,28,10,90,169,Unhealthy,96,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:11:00,2017,12,28,11,76,162,Unhealthy,62,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:12:00,2017,12,28,12,53,144,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:13:00,2017,12,28,13,37,103,Unhealthy for Sensitive Groups,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:14:00,2017,12,28,14,25,77,Moderate,13,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:15:00,2017,12,28,15,20,68,Moderate,16,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:16:00,2017,12,28,16,19,65,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:17:00,2017,12,28,17,20,67,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:18:00,2017,12,28,18,20,68,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:19:00,2017,12,28,19,26,81,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:20:00,2017,12,28,20,30,88,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:21:00,2017,12,28,21,32,93,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:22:00,2017,12,28,22,33,94,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,28DEC17:23:00,2017,12,28,23,23,75,Moderate,14,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:00:00,2017,12,29,0,19,66,Moderate,15,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:01:00,2017,12,29,1,16,58,Moderate,12,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:02:00,2017,12,29,2,23,73,Moderate,30,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:03:00,2017,12,29,3,32,92,Moderate,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:04:00,2017,12,29,4,48,132,Unhealthy for Sensitive Groups,64,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:05:00,2017,12,29,5,55,150,Unhealthy for Sensitive Groups,63,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:06:00,2017,12,29,6,54,146,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:07:00,2017,12,29,7,57,152,Unhealthy,60,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:08:00,2017,12,29,8,55,149,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:09:00,2017,12,29,9,55,149,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:10:00,2017,12,29,10,49,135,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:11:00,2017,12,29,11,34,97,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:12:00,2017,12,29,12,29,87,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:13:00,2017,12,29,13,25,77,Moderate,20,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:14:00,2017,12,29,14,29,87,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:15:00,2017,12,29,15,36,101,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:16:00,2017,12,29,16,46,126,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:17:00,2017,12,29,17,45,125,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:18:00,2017,12,29,18,39,110,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:19:00,2017,12,29,19,38,106,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:20:00,2017,12,29,20,35,99,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:21:00,2017,12,29,21,34,97,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:22:00,2017,12,29,22,34,97,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,29DEC17:23:00,2017,12,29,23,40,112,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:00:00,2017,12,30,0,47,129,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:01:00,2017,12,30,1,41,116,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:02:00,2017,12,30,2,46,128,Unhealthy for Sensitive Groups,53,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:03:00,2017,12,30,3,51,138,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:04:00,2017,12,30,4,41,113,Unhealthy for Sensitive Groups,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:05:00,2017,12,30,5,37,106,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:06:00,2017,12,30,6,43,120,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:07:00,2017,12,30,7,53,143,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:08:00,2017,12,30,8,49,135,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:09:00,2017,12,30,9,40,112,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:10:00,2017,12,30,10,31,91,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:11:00,2017,12,30,11,27,82,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:12:00,2017,12,30,12,27,81,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:13:00,2017,12,30,13,30,88,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:14:00,2017,12,30,14,27,82,Moderate,24,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:15:00,2017,12,30,15,22,72,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:16:00,2017,12,30,16,22,73,Moderate,23,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:17:00,2017,12,30,17,28,84,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:18:00,2017,12,30,18,27,82,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:19:00,2017,12,30,19,29,87,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:20:00,2017,12,30,20,28,85,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:21:00,2017,12,30,21,32,92,Moderate,35,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:22:00,2017,12,30,22,33,95,Moderate,34,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,30DEC17:23:00,2017,12,30,23,31,91,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:00:00,2017,12,31,0,28,84,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:01:00,2017,12,31,1,28,85,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:02:00,2017,12,31,2,24,75,Moderate,19,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:03:00,2017,12,31,3,25,78,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:04:00,2017,12,31,4,24,75,Moderate,22,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:05:00,2017,12,31,5,20,68,Moderate,17,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:06:00,2017,12,31,6,26,79,Moderate,31,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:07:00,2017,12,31,7,29,86,Moderate,32,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:08:00,2017,12,31,8,25,78,Moderate,21,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:09:00,2017,12,31,9,32,93,Moderate,39,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:10:00,2017,12,31,10,29,86,Moderate,26,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:11:00,2017,12,31,11,27,82,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:12:00,2017,12,31,12,27,82,Moderate,27,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:13:00,2017,12,31,13,26,80,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:14:00,2017,12,31,14,27,83,Moderate,29,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:15:00,2017,12,31,15,28,84,Moderate,28,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:16:00,2017,12,31,16,26,81,Moderate,25,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:17:00,2017,12,31,17,31,91,Moderate,37,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:18:00,2017,12,31,18,32,93,Moderate,33,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:19:00,2017,12,31,19,37,103,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:20:00,2017,12,31,20,39,109,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:21:00,2017,12,31,21,41,113,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:22:00,2017,12,31,22,44,123,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid
Ho Chi Minh City,PM2.5 - Principal,31DEC17:23:00,2017,12,31,23,37,103,Unhealthy for Sensitive Groups,28,UG/M3,1 Hr,Valid
