date,_pm25,year,month,day,dayofyear,refperiod,_no2,_pm10,city
2016-10-02,91,2016,10,2,02OCT,0,0,0,Ho-Chi-Minh
2016-10-03,85,2016,10,3,03OCT,0,0,0,Ho-Chi-Minh
2016-10-04,93,2016,10,4,04OCT,0,0,0,Ho-Chi-Minh
2016-10-05,114,2016,10,5,05OCT,0,0,0,Ho-Chi-Minh
2016-10-06,95,2016,10,6,06OCT,0,0,0,Ho-Chi-Minh
2016-10-07,103,2016,10,7,07OCT,0,0,0,Ho-Chi-Minh
2016-10-08,83,2016,10,8,08OCT,0,0,0,Ho-Chi-Minh
2016-10-09,93,2016,10,9,09OCT,0,0,0,Ho-Chi-Minh
2016-10-10,113,2016,10,10,10OCT,0,0,0,Ho-Chi-Minh
2016-10-11,88,2016,10,11,11OCT,0,0,0,Ho-Chi-Minh
2016-10-12,106,2016,10,12,12OCT,0,0,0,Ho-Chi-Minh
2016-10-13,130,2016,10,13,13OCT,0,0,0,Ho-Chi-Minh
2016-10-14,126,2016,10,14,14OCT,0,0,0,Ho-Chi-Minh
2016-10-15,110,2016,10,15,15OCT,0,0,0,Ho-Chi-Minh
2016-10-16,121,2016,10,16,16OCT,0,0,0,Ho-Chi-Minh
2016-10-17,98,2016,10,17,17OCT,0,0,0,Ho-Chi-Minh
2016-10-18,98,2016,10,18,18OCT,0,0,0,Ho-Chi-Minh
2016-10-19,97,2016,10,19,19OCT,0,0,0,Ho-Chi-Minh
2016-10-20,79,2016,10,20,20OCT,0,0,0,Ho-Chi-Minh
2016-10-21,76,2016,10,21,21OCT,0,0,0,Ho-Chi-Minh
2016-10-22,84,2016,10,22,22OCT,0,0,0,Ho-Chi-Minh
2016-10-23,110,2016,10,23,23OCT,0,0,0,Ho-Chi-Minh
2016-10-24,95,2016,10,24,24OCT,0,0,0,Ho-Chi-Minh
2016-10-25,116,2016,10,25,25OCT,0,0,0,Ho-Chi-Minh
2016-10-26,120,2016,10,26,26OCT,0,0,0,Ho-Chi-Minh
2016-10-27,63,2016,10,27,27OCT,0,0,0,Ho-Chi-Minh
2016-10-28,58,2016,10,28,28OCT,0,0,0,Ho-Chi-Minh
2016-10-29,60,2016,10,29,29OCT,0,0,0,Ho-Chi-Minh
2016-10-30,34,2016,10,30,30OCT,0,0,0,Ho-Chi-Minh
2016-10-31,51,2016,10,31,31OCT,0,0,0,Ho-Chi-Minh
2016-11-01,115,2016,11,1,01NOV,0,0,0,Ho-Chi-Minh
2016-11-02,144,2016,11,2,02NOV,0,0,0,Ho-Chi-Minh
2016-11-03,55,2016,11,3,03NOV,0,0,0,Ho-Chi-Minh
2016-11-04,75,2016,11,4,04NOV,0,0,0,Ho-Chi-Minh
2016-11-05,76,2016,11,5,05NOV,0,0,0,Ho-Chi-Minh
2016-11-06,74,2016,11,6,06NOV,0,0,0,Ho-Chi-Minh
2016-11-07,60,2016,11,7,07NOV,0,0,0,Ho-Chi-Minh
2016-11-08,74,2016,11,8,08NOV,0,0,0,Ho-Chi-Minh
2016-11-09,76,2016,11,9,09NOV,0,0,0,Ho-Chi-Minh
2016-11-10,72,2016,11,10,10NOV,0,0,0,Ho-Chi-Minh
2016-11-11,105,2016,11,11,11NOV,0,0,0,Ho-Chi-Minh
2016-11-12,124,2016,11,12,12NOV,0,0,0,Ho-Chi-Minh
2016-11-13,91,2016,11,13,13NOV,0,0,0,Ho-Chi-Minh
2016-11-14,97,2016,11,14,14NOV,0,0,0,Ho-Chi-Minh
2016-11-15,105,2016,11,15,15NOV,0,0,0,Ho-Chi-Minh
2016-11-16,118,2016,11,16,16NOV,0,0,0,Ho-Chi-Minh
2016-11-17,123,2016,11,17,17NOV,0,0,0,Ho-Chi-Minh
2016-11-18,134,2016,11,18,18NOV,0,0,0,Ho-Chi-Minh
2016-11-19,86,2016,11,19,19NOV,0,0,0,Ho-Chi-Minh
2016-11-20,81,2016,11,20,20NOV,0,0,0,Ho-Chi-Minh
2016-11-21,94,2016,11,21,21NOV,0,0,0,Ho-Chi-Minh
2016-11-22,93,2016,11,22,22NOV,0,0,0,Ho-Chi-Minh
2016-11-23,73,2016,11,23,23NOV,0,0,0,Ho-Chi-Minh
2016-11-24,78,2016,11,24,24NOV,0,0,0,Ho-Chi-Minh
2016-11-25,90,2016,11,25,25NOV,0,0,0,Ho-Chi-Minh
2016-11-26,114,2016,11,26,26NOV,0,0,0,Ho-Chi-Minh
2016-11-27,112,2016,11,27,27NOV,0,0,0,Ho-Chi-Minh
2016-11-28,116,2016,11,28,28NOV,0,0,0,Ho-Chi-Minh
2016-11-29,118,2016,11,29,29NOV,0,0,0,Ho-Chi-Minh
2016-11-30,104,2016,11,30,30NOV,0,0,0,Ho-Chi-Minh
2016-12-01,90,2016,12,1,01DEC,0,0,0,Ho-Chi-Minh
2016-12-02,81,2016,12,2,02DEC,0,0,0,Ho-Chi-Minh
2016-12-03,99,2016,12,3,03DEC,0,0,0,Ho-Chi-Minh
2016-12-04,93,2016,12,4,04DEC,0,0,0,Ho-Chi-Minh
2016-12-05,106,2016,12,5,05DEC,0,0,0,Ho-Chi-Minh
2016-12-06,85,2016,12,6,06DEC,0,0,0,Ho-Chi-Minh
2016-12-07,96,2016,12,7,07DEC,0,0,0,Ho-Chi-Minh
2016-12-08,120,2016,12,8,08DEC,0,0,0,Ho-Chi-Minh
2016-12-09,120,2016,12,9,09DEC,0,0,0,Ho-Chi-Minh
2016-12-10,115,2016,12,10,10DEC,0,0,0,Ho-Chi-Minh
2016-12-11,159,2016,12,11,11DEC,0,0,0,Ho-Chi-Minh
2016-12-12,125,2016,12,12,12DEC,0,0,0,Ho-Chi-Minh
2016-12-13,102,2016,12,13,13DEC,0,0,0,Ho-Chi-Minh
2016-12-14,79,2016,12,14,14DEC,0,0,0,Ho-Chi-Minh
2016-12-15,95,2016,12,15,15DEC,0,0,0,Ho-Chi-Minh
2016-12-16,83,2016,12,16,16DEC,0,0,0,Ho-Chi-Minh
2016-12-17,98,2016,12,17,17DEC,0,0,0,Ho-Chi-Minh
2016-12-18,111,2016,12,18,18DEC,0,0,0,Ho-Chi-Minh
2016-12-19,112,2016,12,19,19DEC,0,0,0,Ho-Chi-Minh
2016-12-20,107,2016,12,20,20DEC,0,0,0,Ho-Chi-Minh
2016-12-21,133,2016,12,21,21DEC,0,0,0,Ho-Chi-Minh
2016-12-22,112,2016,12,22,22DEC,0,0,0,Ho-Chi-Minh
2016-12-23,113,2016,12,23,23DEC,0,0,0,Ho-Chi-Minh
2016-12-24,115,2016,12,24,24DEC,0,0,0,Ho-Chi-Minh
2016-12-25,136,2016,12,25,25DEC,0,0,0,Ho-Chi-Minh
2016-12-26,135,2016,12,26,26DEC,0,0,0,Ho-Chi-Minh
2016-12-27,118,2016,12,27,27DEC,0,0,0,Ho-Chi-Minh
2016-12-28,131,2016,12,28,28DEC,0,0,0,Ho-Chi-Minh
2016-12-29,117,2016,12,29,29DEC,0,0,0,Ho-Chi-Minh
2016-12-30,91,2016,12,30,30DEC,0,0,0,Ho-Chi-Minh
2016-12-31,90,2016,12,31,31DEC,0,0,0,Ho-Chi-Minh
2016-07-02,59,2016,7,2,02JUL,0,0,0,Ho-Chi-Minh
2016-07-03,86,2016,7,3,03JUL,0,0,0,Ho-Chi-Minh
2016-07-04,102,2016,7,4,04JUL,0,0,0,Ho-Chi-Minh
2016-07-05,102,2016,7,5,05JUL,0,0,0,Ho-Chi-Minh
2016-07-06,78,2016,7,6,06JUL,0,0,0,Ho-Chi-Minh
2016-07-07,72,2016,7,7,07JUL,0,0,0,Ho-Chi-Minh
2016-07-08,46,2016,7,8,08JUL,0,0,0,Ho-Chi-Minh
2016-07-09,51,2016,7,9,09JUL,0,0,0,Ho-Chi-Minh
2016-07-10,58,2016,7,10,10JUL,0,0,0,Ho-Chi-Minh
2016-07-11,64,2016,7,11,11JUL,0,0,0,Ho-Chi-Minh
2016-07-12,58,2016,7,12,12JUL,0,0,0,Ho-Chi-Minh
2016-07-13,64,2016,7,13,13JUL,0,0,0,Ho-Chi-Minh
2016-07-14,72,2016,7,14,14JUL,0,0,0,Ho-Chi-Minh
2016-07-15,67,2016,7,15,15JUL,0,0,0,Ho-Chi-Minh
2016-07-16,75,2016,7,16,16JUL,0,0,0,Ho-Chi-Minh
2016-07-17,85,2016,7,17,17JUL,0,0,0,Ho-Chi-Minh
2016-07-18,90,2016,7,18,18JUL,0,0,0,Ho-Chi-Minh
2016-07-19,76,2016,7,19,19JUL,0,0,0,Ho-Chi-Minh
2016-07-20,76,2016,7,20,20JUL,0,0,0,Ho-Chi-Minh
2016-07-21,99,2016,7,21,21JUL,0,0,0,Ho-Chi-Minh
2016-07-22,83,2016,7,22,22JUL,0,0,0,Ho-Chi-Minh
2016-07-23,98,2016,7,23,23JUL,0,0,0,Ho-Chi-Minh
2016-07-24,136,2016,7,24,24JUL,0,0,0,Ho-Chi-Minh
2016-07-25,126,2016,7,25,25JUL,0,0,0,Ho-Chi-Minh
2016-07-26,86,2016,7,26,26JUL,0,0,0,Ho-Chi-Minh
2016-07-27,75,2016,7,27,27JUL,0,0,0,Ho-Chi-Minh
2016-07-28,68,2016,7,28,28JUL,0,0,0,Ho-Chi-Minh
2016-07-29,68,2016,7,29,29JUL,0,0,0,Ho-Chi-Minh
2016-07-30,58,2016,7,30,30JUL,0,0,0,Ho-Chi-Minh
2016-07-31,63,2016,7,31,31JUL,0,0,0,Ho-Chi-Minh
2016-08-01,49,2016,8,1,01AUG,0,0,0,Ho-Chi-Minh
2016-08-02,74,2016,8,2,02AUG,0,0,0,Ho-Chi-Minh
2016-08-03,63,2016,8,3,03AUG,0,0,0,Ho-Chi-Minh
2016-08-04,86,2016,8,4,04AUG,0,0,0,Ho-Chi-Minh
2016-08-05,58,2016,8,5,05AUG,0,0,0,Ho-Chi-Minh
2016-08-06,71,2016,8,6,06AUG,0,0,0,Ho-Chi-Minh
2016-08-07,79,2016,8,7,07AUG,0,0,0,Ho-Chi-Minh
2016-08-08,54,2016,8,8,08AUG,0,0,0,Ho-Chi-Minh
2016-08-09,50,2016,8,9,09AUG,0,0,0,Ho-Chi-Minh
2016-08-10,54,2016,8,10,10AUG,0,0,0,Ho-Chi-Minh
2016-08-11,55,2016,8,11,11AUG,0,0,0,Ho-Chi-Minh
2016-08-12,66,2016,8,12,12AUG,0,0,0,Ho-Chi-Minh
2016-08-13,57,2016,8,13,13AUG,0,0,0,Ho-Chi-Minh
2016-08-14,52,2016,8,14,14AUG,0,0,0,Ho-Chi-Minh
2016-08-15,55,2016,8,15,15AUG,0,0,0,Ho-Chi-Minh
2016-08-16,44,2016,8,16,16AUG,0,0,0,Ho-Chi-Minh
2016-08-17,51,2016,8,17,17AUG,0,0,0,Ho-Chi-Minh
2016-08-18,58,2016,8,18,18AUG,0,0,0,Ho-Chi-Minh
2016-08-19,65,2016,8,19,19AUG,0,0,0,Ho-Chi-Minh
2016-08-20,58,2016,8,20,20AUG,0,0,0,Ho-Chi-Minh
2016-08-21,72,2016,8,21,21AUG,0,0,0,Ho-Chi-Minh
2016-08-22,71,2016,8,22,22AUG,0,0,0,Ho-Chi-Minh
2016-08-23,77,2016,8,23,23AUG,0,0,0,Ho-Chi-Minh
2016-08-24,104,2016,8,24,24AUG,0,0,0,Ho-Chi-Minh
2016-08-25,92,2016,8,25,25AUG,0,0,0,Ho-Chi-Minh
2016-08-26,80,2016,8,26,26AUG,0,0,0,Ho-Chi-Minh
2016-08-27,68,2016,8,27,27AUG,0,0,0,Ho-Chi-Minh
2016-08-28,77,2016,8,28,28AUG,0,0,0,Ho-Chi-Minh
2016-08-29,78,2016,8,29,29AUG,0,0,0,Ho-Chi-Minh
2016-08-30,59,2016,8,30,30AUG,0,0,0,Ho-Chi-Minh
2016-08-31,71,2016,8,31,31AUG,0,0,0,Ho-Chi-Minh
2016-09-01,78,2016,9,1,01SEP,0,0,0,Ho-Chi-Minh
2016-09-02,79,2016,9,2,02SEP,0,0,0,Ho-Chi-Minh
2016-09-03,30,2016,9,3,03SEP,0,0,0,Ho-Chi-Minh
2016-09-04,28,2016,9,4,04SEP,0,0,0,Ho-Chi-Minh
2016-09-05,41,2016,9,5,05SEP,0,0,0,Ho-Chi-Minh
2016-09-06,47,2016,9,6,06SEP,0,0,0,Ho-Chi-Minh
2016-09-07,57,2016,9,7,07SEP,0,0,0,Ho-Chi-Minh
2016-09-08,50,2016,9,8,08SEP,0,0,0,Ho-Chi-Minh
2016-09-09,71,2016,9,9,09SEP,0,0,0,Ho-Chi-Minh
2016-09-10,77,2016,9,10,10SEP,0,0,0,Ho-Chi-Minh
2016-09-11,66,2016,9,11,11SEP,0,0,0,Ho-Chi-Minh
2016-09-12,69,2016,9,12,12SEP,0,0,0,Ho-Chi-Minh
2016-09-13,62,2016,9,13,13SEP,0,0,0,Ho-Chi-Minh
2016-09-14,46,2016,9,14,14SEP,0,0,0,Ho-Chi-Minh
2016-09-15,55,2016,9,15,15SEP,0,0,0,Ho-Chi-Minh
2016-09-16,90,2016,9,16,16SEP,0,0,0,Ho-Chi-Minh
2016-09-17,72,2016,9,17,17SEP,0,0,0,Ho-Chi-Minh
2016-09-18,73,2016,9,18,18SEP,0,0,0,Ho-Chi-Minh
2016-09-19,78,2016,9,19,19SEP,0,0,0,Ho-Chi-Minh
2016-09-20,75,2016,9,20,20SEP,0,0,0,Ho-Chi-Minh
2016-09-21,93,2016,9,21,21SEP,0,0,0,Ho-Chi-Minh
2016-09-22,98,2016,9,22,22SEP,0,0,0,Ho-Chi-Minh
2016-09-23,81,2016,9,23,23SEP,0,0,0,Ho-Chi-Minh
2016-09-24,83,2016,9,24,24SEP,0,0,0,Ho-Chi-Minh
2016-09-25,73,2016,9,25,25SEP,0,0,0,Ho-Chi-Minh
2016-09-26,81,2016,9,26,26SEP,0,0,0,Ho-Chi-Minh
2016-09-27,85,2016,9,27,27SEP,0,0,0,Ho-Chi-Minh
2016-09-28,86,2016,9,28,28SEP,0,0,0,Ho-Chi-Minh
2016-09-29,96,2016,9,29,29SEP,0,0,0,Ho-Chi-Minh
2016-09-30,85,2016,9,30,30SEP,0,0,0,Ho-Chi-Minh
2016-10-01,98,2016,10,1,01OCT,0,0,0,Ho-Chi-Minh
2016-04-02,67,2016,4,2,02APR,0,0,0,Ho-Chi-Minh
2016-04-03,70,2016,4,3,03APR,0,0,0,Ho-Chi-Minh
2016-04-04,73,2016,4,4,04APR,0,0,0,Ho-Chi-Minh
2016-04-05,68,2016,4,5,05APR,0,0,0,Ho-Chi-Minh
2016-04-06,72,2016,4,6,06APR,0,0,0,Ho-Chi-Minh
2016-04-07,70,2016,4,7,07APR,0,0,0,Ho-Chi-Minh
2016-04-08,67,2016,4,8,08APR,0,0,0,Ho-Chi-Minh
2016-04-09,68,2016,4,9,09APR,0,0,0,Ho-Chi-Minh
2016-04-10,64,2016,4,10,10APR,0,0,0,Ho-Chi-Minh
2016-04-11,75,2016,4,11,11APR,0,0,0,Ho-Chi-Minh
2016-04-12,85,2016,4,12,12APR,0,0,0,Ho-Chi-Minh
2016-04-13,86,2016,4,13,13APR,0,0,0,Ho-Chi-Minh
2016-04-14,94,2016,4,14,14APR,0,0,0,Ho-Chi-Minh
2016-04-15,97,2016,4,15,15APR,0,0,0,Ho-Chi-Minh
2016-04-16,111,2016,4,16,16APR,0,0,0,Ho-Chi-Minh
2016-04-17,101,2016,4,17,17APR,0,0,0,Ho-Chi-Minh
2016-04-18,95,2016,4,18,18APR,0,0,0,Ho-Chi-Minh
2016-04-19,83,2016,4,19,19APR,0,0,0,Ho-Chi-Minh
2016-04-20,68,2016,4,20,20APR,0,0,0,Ho-Chi-Minh
2016-04-21,75,2016,4,21,21APR,0,0,0,Ho-Chi-Minh
2016-04-22,66,2016,4,22,22APR,0,0,0,Ho-Chi-Minh
2016-04-23,55,2016,4,23,23APR,0,0,0,Ho-Chi-Minh
2016-04-24,50,2016,4,24,24APR,0,0,0,Ho-Chi-Minh
2016-04-25,58,2016,4,25,25APR,0,0,0,Ho-Chi-Minh
2016-04-26,59,2016,4,26,26APR,0,0,0,Ho-Chi-Minh
2016-04-27,51,2016,4,27,27APR,0,0,0,Ho-Chi-Minh
2016-04-28,62,2016,4,28,28APR,0,0,0,Ho-Chi-Minh
2016-04-29,59,2016,4,29,29APR,0,0,0,Ho-Chi-Minh
2016-04-30,48,2016,4,30,30APR,0,0,0,Ho-Chi-Minh
2016-05-01,66,2016,5,1,01MAY,0,0,0,Ho-Chi-Minh
2016-05-02,64,2016,5,2,02MAY,0,0,0,Ho-Chi-Minh
2016-05-03,57,2016,5,3,03MAY,0,0,0,Ho-Chi-Minh
2016-05-04,48,2016,5,4,04MAY,0,0,0,Ho-Chi-Minh
2016-05-05,59,2016,5,5,05MAY,0,0,0,Ho-Chi-Minh
2016-05-06,59,2016,5,6,06MAY,0,0,0,Ho-Chi-Minh
2016-05-07,57,2016,5,7,07MAY,0,0,0,Ho-Chi-Minh
2016-05-08,71,2016,5,8,08MAY,0,0,0,Ho-Chi-Minh
2016-05-09,46,2016,5,9,09MAY,0,0,0,Ho-Chi-Minh
2016-05-10,48,2016,5,10,10MAY,0,0,0,Ho-Chi-Minh
2016-05-11,52,2016,5,11,11MAY,0,0,0,Ho-Chi-Minh
2016-05-12,53,2016,5,12,12MAY,0,0,0,Ho-Chi-Minh
2016-05-13,53,2016,5,13,13MAY,0,0,0,Ho-Chi-Minh
2016-05-14,68,2016,5,14,14MAY,0,0,0,Ho-Chi-Minh
2016-05-15,69,2016,5,15,15MAY,0,0,0,Ho-Chi-Minh
2016-05-16,71,2016,5,16,16MAY,0,0,0,Ho-Chi-Minh
2016-05-17,108,2016,5,17,17MAY,0,0,0,Ho-Chi-Minh
2016-05-18,112,2016,5,18,18MAY,0,0,0,Ho-Chi-Minh
2016-05-19,114,2016,5,19,19MAY,0,0,0,Ho-Chi-Minh
2016-05-20,132,2016,5,20,20MAY,0,0,0,Ho-Chi-Minh
2016-05-21,109,2016,5,21,21MAY,0,0,0,Ho-Chi-Minh
2016-05-22,117,2016,5,22,22MAY,0,0,0,Ho-Chi-Minh
2016-05-23,90,2016,5,23,23MAY,0,0,0,Ho-Chi-Minh
2016-05-24,81,2016,5,24,24MAY,0,0,0,Ho-Chi-Minh
2016-05-25,65,2016,5,25,25MAY,0,0,0,Ho-Chi-Minh
2016-05-26,63,2016,5,26,26MAY,0,0,0,Ho-Chi-Minh
2016-05-27,71,2016,5,27,27MAY,0,0,0,Ho-Chi-Minh
2016-05-28,65,2016,5,28,28MAY,0,0,0,Ho-Chi-Minh
2016-05-29,69,2016,5,29,29MAY,0,0,0,Ho-Chi-Minh
2016-05-30,68,2016,5,30,30MAY,0,0,0,Ho-Chi-Minh
2016-05-31,70,2016,5,31,31MAY,0,0,0,Ho-Chi-Minh
2016-06-01,86,2016,6,1,01JUN,0,0,0,Ho-Chi-Minh
2016-06-02,84,2016,6,2,02JUN,0,0,0,Ho-Chi-Minh
2016-06-03,60,2016,6,3,03JUN,0,0,0,Ho-Chi-Minh
2016-06-04,69,2016,6,4,04JUN,0,0,0,Ho-Chi-Minh
2016-06-05,76,2016,6,5,05JUN,0,0,0,Ho-Chi-Minh
2016-06-06,79,2016,6,6,06JUN,0,0,0,Ho-Chi-Minh
2016-06-07,76,2016,6,7,07JUN,0,0,0,Ho-Chi-Minh
2016-06-08,72,2016,6,8,08JUN,0,0,0,Ho-Chi-Minh
2016-06-09,85,2016,6,9,09JUN,0,0,0,Ho-Chi-Minh
2016-06-10,105,2016,6,10,10JUN,0,0,0,Ho-Chi-Minh
2016-06-11,80,2016,6,11,11JUN,0,0,0,Ho-Chi-Minh
2016-06-12,97,2016,6,12,12JUN,0,0,0,Ho-Chi-Minh
2016-06-15,66,2016,6,15,15JUN,0,0,0,Ho-Chi-Minh
2016-06-16,65,2016,6,16,16JUN,0,0,0,Ho-Chi-Minh
2016-06-17,69,2016,6,17,17JUN,0,0,0,Ho-Chi-Minh
2016-06-18,110,2016,6,18,18JUN,0,0,0,Ho-Chi-Minh
2016-06-19,71,2016,6,19,19JUN,0,0,0,Ho-Chi-Minh
2016-06-20,96,2016,6,20,20JUN,0,0,0,Ho-Chi-Minh
2016-06-21,87,2016,6,21,21JUN,0,0,0,Ho-Chi-Minh
2016-06-22,88,2016,6,22,22JUN,0,0,0,Ho-Chi-Minh
2016-06-23,54,2016,6,23,23JUN,0,0,0,Ho-Chi-Minh
2016-06-24,68,2016,6,24,24JUN,0,0,0,Ho-Chi-Minh
2016-06-25,129,2016,6,25,25JUN,0,0,0,Ho-Chi-Minh
2016-06-26,103,2016,6,26,26JUN,0,0,0,Ho-Chi-Minh
2016-06-27,76,2016,6,27,27JUN,0,0,0,Ho-Chi-Minh
2016-06-28,80,2016,6,28,28JUN,0,0,0,Ho-Chi-Minh
2016-06-29,56,2016,6,29,29JUN,0,0,0,Ho-Chi-Minh
2016-06-30,49,2016,6,30,30JUN,0,0,0,Ho-Chi-Minh
2016-07-01,60,2016,7,1,01JUL,0,0,0,Ho-Chi-Minh
2016-02-12,68,2016,2,12,12FEB,0,0,0,Ho-Chi-Minh
2016-02-13,54,2016,2,13,13FEB,0,0,0,Ho-Chi-Minh
2016-02-14,54,2016,2,14,14FEB,0,0,0,Ho-Chi-Minh
2016-02-15,54,2016,2,15,15FEB,0,0,0,Ho-Chi-Minh
2016-02-16,59,2016,2,16,16FEB,0,0,0,Ho-Chi-Minh
2016-02-17,95,2016,2,17,17FEB,0,0,0,Ho-Chi-Minh
2016-02-18,100,2016,2,18,18FEB,0,0,0,Ho-Chi-Minh
2016-02-19,105,2016,2,19,19FEB,0,0,0,Ho-Chi-Minh
2016-02-20,112,2016,2,20,20FEB,0,0,0,Ho-Chi-Minh
2016-02-21,98,2016,2,21,21FEB,0,0,0,Ho-Chi-Minh
2016-02-22,109,2016,2,22,22FEB,0,0,0,Ho-Chi-Minh
2016-02-23,99,2016,2,23,23FEB,0,0,0,Ho-Chi-Minh
2016-02-24,94,2016,2,24,24FEB,0,0,0,Ho-Chi-Minh
2016-02-25,108,2016,2,25,25FEB,0,0,0,Ho-Chi-Minh
2016-02-26,103,2016,2,26,26FEB,0,0,0,Ho-Chi-Minh
2016-02-27,80,2016,2,27,27FEB,0,0,0,Ho-Chi-Minh
2016-02-28,71,2016,2,28,28FEB,0,0,0,Ho-Chi-Minh
2016-02-29,99,2016,2,29,29FEB,0,0,0,Ho-Chi-Minh
2016-03-01,106,2016,3,1,01MAR,0,0,0,Ho-Chi-Minh
2016-03-02,111,2016,3,2,02MAR,0,0,0,Ho-Chi-Minh
2016-03-03,125,2016,3,3,03MAR,0,0,0,Ho-Chi-Minh
2016-03-04,115,2016,3,4,04MAR,0,0,0,Ho-Chi-Minh
2016-03-05,89,2016,3,5,05MAR,0,0,0,Ho-Chi-Minh
2016-03-06,84,2016,3,6,06MAR,0,0,0,Ho-Chi-Minh
2016-03-07,69,2016,3,7,07MAR,0,0,0,Ho-Chi-Minh
2016-03-08,66,2016,3,8,08MAR,0,0,0,Ho-Chi-Minh
2016-03-09,72,2016,3,9,09MAR,0,0,0,Ho-Chi-Minh
2016-03-10,69,2016,3,10,10MAR,0,0,0,Ho-Chi-Minh
2016-03-11,72,2016,3,11,11MAR,0,0,0,Ho-Chi-Minh
2016-03-12,74,2016,3,12,12MAR,0,0,0,Ho-Chi-Minh
2016-03-13,73,2016,3,13,13MAR,0,0,0,Ho-Chi-Minh
2016-03-14,78,2016,3,14,14MAR,0,0,0,Ho-Chi-Minh
2016-03-15,91,2016,3,15,15MAR,0,0,0,Ho-Chi-Minh
2016-03-16,85,2016,3,16,16MAR,0,0,0,Ho-Chi-Minh
2016-03-17,78,2016,3,17,17MAR,0,0,0,Ho-Chi-Minh
2016-03-18,75,2016,3,18,18MAR,0,0,0,Ho-Chi-Minh
2016-03-19,71,2016,3,19,19MAR,0,0,0,Ho-Chi-Minh
2016-03-20,78,2016,3,20,20MAR,0,0,0,Ho-Chi-Minh
2016-03-21,82,2016,3,21,21MAR,0,0,0,Ho-Chi-Minh
2016-03-22,76,2016,3,22,22MAR,0,0,0,Ho-Chi-Minh
2016-03-23,73,2016,3,23,23MAR,0,0,0,Ho-Chi-Minh
2016-03-24,85,2016,3,24,24MAR,0,0,0,Ho-Chi-Minh
2016-03-25,80,2016,3,25,25MAR,0,0,0,Ho-Chi-Minh
2016-03-26,85,2016,3,26,26MAR,0,0,0,Ho-Chi-Minh
2016-03-27,114,2016,3,27,27MAR,0,0,0,Ho-Chi-Minh
2016-03-28,106,2016,3,28,28MAR,0,0,0,Ho-Chi-Minh
2016-03-29,117,2016,3,29,29MAR,0,0,0,Ho-Chi-Minh
2016-03-30,136,2016,3,30,30MAR,0,0,0,Ho-Chi-Minh
2016-03-31,92,2016,3,31,31MAR,0,0,0,Ho-Chi-Minh
2016-04-01,75,2016,4,1,01APR,0,0,0,Ho-Chi-Minh
2017-10-02,65,2017,10,2,02OCT,0,0,0,Ho-Chi-Minh
2017-10-03,51,2017,10,3,03OCT,0,0,0,Ho-Chi-Minh
2017-10-04,51,2017,10,4,04OCT,0,0,0,Ho-Chi-Minh
2017-10-05,58,2017,10,5,05OCT,0,0,0,Ho-Chi-Minh
2017-10-06,89,2017,10,6,06OCT,0,0,0,Ho-Chi-Minh
2017-10-07,65,2017,10,7,07OCT,0,0,0,Ho-Chi-Minh
2017-10-08,86,2017,10,8,08OCT,0,0,0,Ho-Chi-Minh
2017-10-09,76,2017,10,9,09OCT,0,0,0,Ho-Chi-Minh
2017-10-10,106,2017,10,10,10OCT,0,0,0,Ho-Chi-Minh
2017-10-11,75,2017,10,11,11OCT,0,0,0,Ho-Chi-Minh
2017-10-12,67,2017,10,12,12OCT,0,0,0,Ho-Chi-Minh
2017-10-13,95,2017,10,13,13OCT,0,0,0,Ho-Chi-Minh
2017-10-14,82,2017,10,14,14OCT,0,0,0,Ho-Chi-Minh
2017-10-15,71,2017,10,15,15OCT,0,0,0,Ho-Chi-Minh
2017-10-16,43,2017,10,16,16OCT,0,0,0,Ho-Chi-Minh
2017-10-17,57,2017,10,17,17OCT,0,0,0,Ho-Chi-Minh
2017-10-18,70,2017,10,18,18OCT,0,0,0,Ho-Chi-Minh
2017-10-19,69,2017,10,19,19OCT,0,0,0,Ho-Chi-Minh
2017-10-20,69,2017,10,20,20OCT,0,0,0,Ho-Chi-Minh
2017-10-21,72,2017,10,21,21OCT,0,0,0,Ho-Chi-Minh
2017-10-22,84,2017,10,22,22OCT,0,0,0,Ho-Chi-Minh
2017-10-23,58,2017,10,23,23OCT,0,0,0,Ho-Chi-Minh
2017-10-24,69,2017,10,24,24OCT,0,0,0,Ho-Chi-Minh
2017-10-25,106,2017,10,25,25OCT,0,0,0,Ho-Chi-Minh
2017-10-26,107,2017,10,26,26OCT,0,0,0,Ho-Chi-Minh
2017-10-27,134,2017,10,27,27OCT,0,0,0,Ho-Chi-Minh
2017-10-28,109,2017,10,28,28OCT,0,0,0,Ho-Chi-Minh
2017-10-29,117,2017,10,29,29OCT,0,0,0,Ho-Chi-Minh
2017-10-30,119,2017,10,30,30OCT,0,0,0,Ho-Chi-Minh
2017-10-31,135,2017,10,31,31OCT,0,0,0,Ho-Chi-Minh
2017-11-14,114,2017,11,14,14NOV,0,0,0,Ho-Chi-Minh
2017-11-15,126,2017,11,15,15NOV,0,0,0,Ho-Chi-Minh
2017-11-16,137,2017,11,16,16NOV,0,0,0,Ho-Chi-Minh
2017-11-17,48,2017,11,17,17NOV,0,0,0,Ho-Chi-Minh
2017-11-18,89,2017,11,18,18NOV,0,0,0,Ho-Chi-Minh
2017-11-19,75,2017,11,19,19NOV,0,0,0,Ho-Chi-Minh
