date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,lnpm25,city
2014-02-24,62,40,20,54,,5,2014,2,24,24FEB,0,4.127134385,Paris
2014-02-25,76,27,23,44,,4,2014,2,25,25FEB,0,4.3307333403,Paris
2014-02-26,53,41,18,53,,5,2014,2,26,26FEB,0,3.9702919136,Paris
2014-02-27,65,31,17,52,,4,2014,2,27,27FEB,0,4.1743872699,Paris
2014-02-28,60,30,16,57,,5,2014,2,28,28FEB,0,4.0943445622,Paris
2014-03-01,61,40,18,60,,5,2014,3,1,01MAR,0,4.1108738642,Paris
2014-03-02,87,45,24,47,,5,2014,3,2,02MAR,0,4.4659081187,Paris
2014-03-03,100,25,21,50,,5,2014,3,3,03MAR,0,4.605170186,Paris
2014-03-04,53,44,15,65,,8,2014,3,4,04MAR,0,3.9702919136,Paris
2014-03-05,78,80,22,72,,8,2014,3,5,05MAR,0,4.3567088267,Paris
2014-03-06,97,64,20,70,,1,2014,3,6,06MAR,0,4.5747109785,Paris
2014-03-07,123,66,20,67,,8,2014,3,7,07MAR,0,4.8121843554,Paris
2014-03-08,132,67,25,58,,6,2014,3,8,08MAR,0,4.8828019226,Paris
2014-03-09,145,63,28,61,,7,2014,3,9,09MAR,0,4.9767337424,Paris
2014-03-10,119,71,27,68,,8,2014,3,10,10MAR,0,4.7791234931,Paris
2014-03-11,138,80,13,44,,6,2014,3,11,11MAR,0,4.9272536852,Paris
2014-03-12,164,86,22,67,,9,2014,3,12,12MAR,0,5.0998664278,Paris
2014-03-13,166,91,23,84,,1,2014,3,13,13MAR,0,5.1119877884,Paris
2014-03-14,168,98,15,71,,9,2014,3,14,14MAR,0,5.1239639794,Paris
2014-03-15,177,64,23,40,,4,2014,3,15,15MAR,0,5.1761497326,Paris
2014-03-16,113,42,25,40,,4,2014,3,16,16MAR,0,4.7273878187,Paris
2014-03-17,67,81,15,46,,4,2014,3,17,17MAR,0,4.2046926194,Paris
2014-03-18,81,42,24,43,,4,2014,3,18,18MAR,0,4.3944491547,Paris
2014-03-19,74,51,22,53,,6,2014,3,19,19MAR,0,4.3040650932,Paris
2014-03-20,64,56,31,52,,5,2014,3,20,20MAR,0,4.1588830834,Paris
2014-03-21,69,34,27,47,,6,2014,3,21,21MAR,0,4.2341065046,Paris
2014-03-22,56,24,27,39,,3,2014,3,22,22MAR,0,4.0253516907,Paris
2014-03-23,40,23,25,40,,3,2014,3,23,23MAR,0,3.6888794541,Paris
2014-03-24,41,44,17,60,,6,2014,3,24,24MAR,0,3.7135720667,Paris
2014-03-25,72,37,16,54,,5,2014,3,25,25MAR,0,4.276666119,Paris
2014-03-26,77,53,21,53,1,6,2014,3,26,26MAR,0,4.3438054219,Paris
2014-03-27,99,54,25,63,,7,2014,3,27,27MAR,0,4.5951198501,Paris
2014-03-28,114,59,31,63,,7,2014,3,28,28MAR,0,4.7361984484,Paris
2014-03-29,123,60,33,55,,6,2014,3,29,29MAR,0,4.8121843554,Paris
2014-03-30,95,59,24,66,,6,2014,3,30,30MAR,0,4.5538768916,Paris
2014-03-31,92,61,22,66,,8,2014,3,31,31MAR,0,4.521788577,Paris
2014-04-01,99,64,29,65,,8,2014,4,1,01APR,0,4.5951198501,Paris
2014-01-01,74.14640884,19,22,30,,2,2014,1,1,01JAN,0,4.2656694242,Paris
2015-10-02,66,51,21,60,1,7,2015,10,2,02OCT,0,4.189654742,Paris
2015-10-03,75,63,17,64,,7,2015,10,3,03OCT,0,4.3174881135,Paris
2015-10-04,102,56,17,41,,4,2015,10,4,04OCT,0,4.6249728133,Paris
2015-10-05,101,32,11,43,,6,2015,10,5,05OCT,0,4.6151205168,Paris
2015-10-06,63,25,20,42,,5,2015,10,6,06OCT,0,4.1431347264,Paris
2015-10-07,58,24,20,37,,4,2015,10,7,07OCT,0,4.0604430105,Paris
2015-10-08,41,34,20,48,,5,2015,10,8,08OCT,0,3.7135720667,Paris
2015-10-09,55,44,18,52,1,6,2015,10,9,09OCT,0,4.0073331852,Paris
2015-10-10,80,45,16,40,,4,2015,10,10,10OCT,0,4.3820266347,Paris
2015-10-11,92,46,15,37,,3,2015,10,11,11OCT,0,4.521788577,Paris
2015-10-12,94,53,8,39,1,5,2015,10,12,12OCT,0,4.5432947823,Paris
2015-10-13,104,52,18,43,4,5,2015,10,13,13OCT,0,4.6443908991,Paris
2015-10-14,98,44,13,43,2,5,2015,10,14,14OCT,0,4.5849674787,Paris
2015-10-15,94,36,5,39,3,5,2015,10,15,15OCT,0,4.5432947823,Paris
2015-10-16,82,47,2,44,4,7,2015,10,16,16OCT,0,4.4067192473,Paris
2015-10-17,112,44,12,46,1,6,2015,10,17,17OCT,0,4.7184988713,Paris
2015-10-18,88,36,11,40,2,4,2015,10,18,18OCT,0,4.4773368145,Paris
2015-10-19,82,53,2,43,2,7,2015,10,19,19OCT,0,4.4067192473,Paris
2015-10-20,119,51,11,43,1,7,2015,10,20,20OCT,0,4.7791234931,Paris
2015-10-21,112,38,14,53,1,6,2015,10,21,21OCT,0,4.7184988713,Paris
2015-10-22,77,28,14,49,,5,2015,10,22,22OCT,0,4.3438054219,Paris
2015-10-23,61,37,25,61,,6,2015,10,23,23OCT,0,4.1108738642,Paris
2015-10-24,68,33,10,41,,4,2015,10,24,24OCT,0,4.2195077052,Paris
2015-10-25,69,37,16,40,,4,2015,10,25,25OCT,0,4.2341065046,Paris
2015-10-26,71,51,6,50,1,8,2015,10,26,26OCT,0,4.262679877,Paris
2015-10-27,98,51,11,56,,8,2015,10,27,27OCT,0,4.5849674787,Paris
2015-10-28,84,34,17,50,,4,2015,10,28,28OCT,0,4.4308167988,Paris
2015-10-29,70,36,11,46,,5,2015,10,29,29OCT,0,4.248495242,Paris
2015-10-30,70,42,8,43,,6,2015,10,30,30OCT,0,4.248495242,Paris
2015-10-31,82,51,6,43,,6,2015,10,31,31OCT,0,4.4067192473,Paris
2015-11-01,110,54,4,55,,9,2015,11,1,01NOV,0,4.7004803658,Paris
2015-11-02,120,52,2,43,,6,2015,11,2,02NOV,0,4.7874917428,Paris
2015-11-03,110,41,9,52,,7,2015,11,3,03NOV,0,4.7004803658,Paris
2015-11-04,81,31,13,50,,6,2015,11,4,04NOV,0,4.3944491547,Paris
2015-11-05,65,37,15,47,,6,2015,11,5,05NOV,0,4.1743872699,Paris
2015-11-06,75,22,10,38,,6,2015,11,6,06NOV,0,4.3174881135,Paris
2015-11-07,53,30,10,37,,5,2015,11,7,07NOV,0,3.9702919136,Paris
2015-11-08,68,29,16,34,,3,2015,11,8,08NOV,0,4.2195077052,Paris
2015-11-09,68,30,22,39,,3,2015,11,9,09NOV,0,4.2195077052,Paris
2015-11-10,57,64,16,45,,6,2015,11,10,10NOV,0,4.0430512678,Paris
2015-11-11,64,35,11,34,,3,2015,11,11,11NOV,0,4.1588830834,Paris
2015-11-12,80,50,8,48,,7,2015,11,12,12NOV,0,4.3820266347,Paris
2015-11-13,104,33,23,44,,3,2015,11,13,13NOV,0,4.6443908991,Paris
2015-11-14,63,27,24,35,,1,2015,11,14,14NOV,0,4.1431347264,Paris
2015-11-15,50,26,21,27,,2,2015,11,15,15NOV,0,3.9120230054,Paris
2015-11-16,54,29,20,35,,3,2015,11,16,16NOV,0,3.9889840466,Paris
2015-11-17,55,18,22,28,1,3,2015,11,17,17NOV,0,4.0073331852,Paris
2015-11-18,39,30,20,34,1,4,2015,11,18,18NOV,0,3.6635616461,Paris
2015-11-19,56,22,18,35,,3,2015,11,19,19NOV,0,4.0253516907,Paris
2015-11-20,49,23,17,51,,5,2015,11,20,20NOV,0,3.8918202981,Paris
2015-11-21,54,19,20,34,,2,2015,11,21,21NOV,0,3.9889840466,Paris
2015-11-22,42,29,20,51,,3,2015,11,22,22NOV,0,3.7376696183,Paris
2015-11-23,59,46,15,59,1,6,2015,11,23,23NOV,0,4.0775374439,Paris
2015-11-24,91,30,15,43,1,4,2015,11,24,24NOV,0,4.5108595065,Paris
2015-11-25,73,23,11,54,,6,2015,11,25,25NOV,0,4.2904594411,Paris
2015-11-26,55,45,7,62,1,9,2015,11,26,26NOV,0,4.0073331852,Paris
2015-11-27,85,52,4,48,,6,2015,11,27,27NOV,0,4.4426512565,Paris
2015-11-28,115,23,20,43,,3,2015,11,28,28NOV,0,4.7449321284,Paris
2015-11-29,38,22,27,24,,1,2015,11,29,29NOV,0,3.6375861597,Paris
2015-11-30,43,20,26,31,,2,2015,11,30,30NOV,0,3.7612001157,Paris
2015-12-01,34,29,22,51,,6,2015,12,1,01DEC,0,3.5263605246,Paris
2015-12-02,55,42,19,62,,5,2015,12,2,02DEC,0,4.0073331852,Paris
2015-12-03,71,46,8,49,,5,2015,12,3,03DEC,0,4.262679877,Paris
2015-12-04,86,36,16,53,1,6,2015,12,4,04DEC,0,4.4543472963,Paris
2015-12-05,70,37,11,41,,4,2015,12,5,05DEC,0,4.248495242,Paris
2015-12-06,75,38,12,34,,4,2015,12,6,06DEC,0,4.3174881135,Paris
2015-12-07,78,47,2,48,,7,2015,12,7,07DEC,0,4.3567088267,Paris
2015-12-08,87,37,17,50,1,5,2015,12,8,08DEC,0,4.4659081187,Paris
2015-12-09,77,80,11,50,,5,2015,12,9,09DEC,0,4.3438054219,Paris
2015-12-10,73,33,8,40,,4,2015,12,10,10DEC,0,4.2904594411,Paris
2015-12-11,67,34,13,42,,5,2015,12,11,11DEC,0,4.2046926194,Paris
2015-12-12,70,31,14,40,,3,2015,12,12,12DEC,0,4.248495242,Paris
2015-12-13,61,38,16,34,,4,2015,12,13,13DEC,0,4.1108738642,Paris
2015-12-14,79,48,6,42,,6,2015,12,14,14DEC,0,4.3694478525,Paris
2015-12-15,104,43,11,50,,6,2015,12,15,15DEC,0,4.6443908991,Paris
2015-12-16,91,48,8,40,,6,2015,12,16,16DEC,0,4.5108595065,Paris
2015-12-17,77,47,5,47,,6,2015,12,17,17DEC,0,4.3438054219,Paris
2015-12-18,84,50,9,42,,5,2015,12,18,18DEC,0,4.4308167988,Paris
2015-12-19,95,50,3,44,,6,2015,12,19,19DEC,0,4.5538768916,Paris
2015-12-20,97,37,23,34,,2,2015,12,20,20DEC,0,4.5747109785,Paris
2015-12-21,73,27,24,31,,3,2015,12,21,21DEC,0,4.2904594411,Paris
2015-12-22,49,27,21,37,,4,2015,12,22,22DEC,0,3.8918202981,Paris
2015-12-23,56,36,15,44,,4,2015,12,23,23DEC,0,4.0253516907,Paris
2015-12-24,65,32,22,35,,3,2015,12,24,24DEC,0,4.1743872699,Paris
2015-12-25,69,33,17,35,,2,2015,12,25,25DEC,0,4.2341065046,Paris
2015-12-26,66,39,11,43,,3,2015,12,26,26DEC,0,4.189654742,Paris
2015-12-27,81,42,9,44,,3,2015,12,27,27DEC,0,4.3944491547,Paris
2015-12-28,86,49,3,46,,5,2015,12,28,28DEC,0,4.4543472963,Paris
2015-12-29,86,39,18,49,,4,2015,12,29,29DEC,0,4.4543472963,Paris
2015-12-30,68,36,10,47,,4,2015,12,30,30DEC,0,4.2195077052,Paris
2015-12-31,63,42.68956044,23.758241758,45.936813187,,,2015,12,31,31DEC,0,4.1431347264,Paris
2015-07-02,81,56,44,57,,5,2015,7,2,02JUL,0,4.3944491547,Paris
2015-07-03,75,59,62,68,,6,2015,7,3,03JUL,0,4.3174881135,Paris
2015-07-04,77,59,63,65,1,4,2015,7,4,04JUL,0,4.3438054219,Paris
2015-07-05,86,41,33,34,,3,2015,7,5,05JUL,0,4.4543472963,Paris
2015-07-06,58,52,41,65,,6,2015,7,6,06JUL,0,4.0604430105,Paris
2015-07-07,66,41,26,53,,5,2015,7,7,07JUL,0,4.189654742,Paris
2015-07-08,63,33,22,31,,3,2015,7,8,08JUL,0,4.1431347264,Paris
2015-07-09,47,43,33,40,1,4,2015,7,9,09JUL,0,3.8501476017,Paris
2015-07-10,57,63,45,66,,5,2015,7,10,10JUL,0,4.0430512678,Paris
2015-07-11,66,53,42,50,,4,2015,7,11,11JUL,0,4.189654742,Paris
2015-07-12,67,36,24,33,,2,2015,7,12,12JUL,0,4.2046926194,Paris
2015-07-13,53,31,21,34,,4,2015,7,13,13JUL,0,3.9702919136,Paris
2015-07-14,51,39,20,30,,3,2015,7,14,14JUL,0,3.9318256327,Paris
2015-07-15,49,47,35,51,,5,2015,7,15,15JUL,0,3.8918202981,Paris
2015-07-16,64,63,42,69,,6,2015,7,16,16JUL,0,4.1588830834,Paris
2015-07-17,72,37,28,36,,3,2015,7,17,17JUL,0,4.276666119,Paris
2015-07-18,60,45,45,47,,3,2015,7,18,18JUL,0,4.0943445622,Paris
2015-07-19,57,27,25,34,,3,2015,7,19,19JUL,0,4.0430512678,Paris
2015-07-20,58,24,16,36,,4,2015,7,20,20JUL,0,4.0604430105,Paris
2015-07-21,49,34,20,36,,4,2015,7,21,21JUL,0,3.8918202981,Paris
2015-07-22,57,34,31,37,,3,2015,7,22,22JUL,0,4.0430512678,Paris
2015-07-23,51,38,36,42,1,4,2015,7,23,23JUL,0,3.9318256327,Paris
2015-07-24,49,44,32,54,,5,2015,7,24,24JUL,0,3.8918202981,Paris
2015-07-25,63,33,32,30,,2,2015,7,25,25JUL,0,4.1431347264,Paris
2015-07-26,44,49,27,39,,3,2015,7,26,26JUL,0,3.7841896339,Paris
2015-07-27,62,27,26,26,,2,2015,7,27,27JUL,0,4.127134385,Paris
2015-07-28,40,27,25,33,,3,2015,7,28,28JUL,0,3.6888794541,Paris
2015-07-29,43,32,26,34,,3,2015,7,29,29JUL,0,3.7612001157,Paris
2015-07-30,44,32,28,39,,4,2015,7,30,30JUL,0,3.7841896339,Paris
2015-07-31,48,45,35,49,,4,2015,7,31,31JUL,0,3.8712010109,Paris
2015-08-01,62,44,44,44,,3,2015,8,1,01AUG,0,4.127134385,Paris
2015-08-02,60,56,53,55,,3,2015,8,2,02AUG,0,4.0943445622,Paris
2015-08-03,63,44,54,65,1,4,2015,8,3,03AUG,0,4.1431347264,Paris
2015-08-04,67,42,31,38,,3,2015,8,4,04AUG,0,4.2046926194,Paris
2015-08-05,53,55,39,55,,5,2015,8,5,05AUG,0,3.9702919136,Paris
2015-08-06,64,47,34,46,,4,2015,8,6,06AUG,0,4.1588830834,Paris
2015-08-07,64,49,40,46,,3,2015,8,7,07AUG,0,4.1588830834,Paris
2015-08-08,56,62,37,50,1,3,2015,8,8,08AUG,0,4.0253516907,Paris
2015-08-09,57,49,40,42,,2,2015,8,9,09AUG,0,4.0430512678,Paris
2015-08-10,67,45,25,41,,3,2015,8,10,10AUG,0,4.2046926194,Paris
2015-08-11,50,60,26,37,,3,2015,8,11,11AUG,0,3.9120230054,Paris
2015-08-12,58,69,57,53,,4,2015,8,12,12AUG,0,4.0604430105,Paris
2015-08-13,78,46,42,45,,3,2015,8,13,13AUG,0,4.3567088267,Paris
2015-08-14,80,26,28,35,,3,2015,8,14,14AUG,0,4.3820266347,Paris
2015-08-15,54,22,28,23,,1,2015,8,15,15AUG,0,3.9889840466,Paris
2015-08-16,43,30,31,35,,2,2015,8,16,16AUG,0,3.7612001157,Paris
2015-08-17,55,34,33,40,,2,2015,8,17,17AUG,0,4.0073331852,Paris
2015-08-18,58,38,33,47,,4,2015,8,18,18AUG,0,4.0604430105,Paris
2015-08-19,67,43,37,51,,4,2015,8,19,19AUG,0,4.2046926194,Paris
2015-08-20,70,31,21,38,,4,2015,8,20,20AUG,0,4.248495242,Paris
2015-08-21,71,34,36,44,,4,2015,8,21,21AUG,0,4.262679877,Paris
2015-08-22,71,40,45,52,,3,2015,8,22,22AUG,0,4.262679877,Paris
2015-08-23,63,31,32,40,,2,2015,8,23,23AUG,0,4.1431347264,Paris
2015-08-24,52,21,23,27,,2,2015,8,24,24AUG,0,3.9512437186,Paris
2015-08-25,48,27,20,29,,3,2015,8,25,25AUG,0,3.8712010109,Paris
2015-08-26,51,29,27,38,,3,2015,8,26,26AUG,0,3.9318256327,Paris
2015-08-27,56,28,18,48,,4,2015,8,27,27AUG,0,4.0253516907,Paris
2015-08-28,61,33,20,49,,5,2015,8,28,28AUG,0,4.1108738642,Paris
2015-08-29,71,41,31,57,,7,2015,8,29,29AUG,0,4.262679877,Paris
2015-08-30,80,43,38,63,,7,2015,8,30,30AUG,0,4.3820266347,Paris
2015-08-31,82,40,28,49,,6,2015,8,31,31AUG,0,4.4067192473,Paris
2015-09-01,74,27,29,39,,5,2015,9,1,01SEP,0,4.3040650932,Paris
2015-09-02,47,34,29,45,,5,2015,9,2,02SEP,0,3.8501476017,Paris
2015-09-03,56,32,28,40,,6,2015,9,3,03SEP,0,4.0253516907,Paris
2015-09-04,44,29,23,44,,6,2015,9,4,04SEP,0,3.7841896339,Paris
2015-09-05,46,28,23,38,,4,2015,9,5,05SEP,0,3.8286413965,Paris
2015-09-06,53,34,26,33,,2,2015,9,6,06SEP,0,3.9702919136,Paris
2015-09-07,49,44,23,49,,5,2015,9,7,07SEP,0,3.8918202981,Paris
2015-09-08,61,43,20,40,1,4,2015,9,8,08SEP,0,4.1108738642,Paris
2015-09-09,63,45,31,44,,5,2015,9,9,09SEP,0,4.1431347264,Paris
2015-09-10,64,49,33,56,,5,2015,9,10,10SEP,0,4.1588830834,Paris
2015-09-11,66,56,29,71,1,6,2015,9,11,11SEP,0,4.189654742,Paris
2015-09-12,69,42,17,50,,5,2015,9,12,12SEP,0,4.2341065046,Paris
2015-09-13,87,42,14,36,,4,2015,9,13,13SEP,0,4.4659081187,Paris
2015-09-14,83,23,24,36,,3,2015,9,14,14SEP,0,4.4188406078,Paris
2015-09-15,47,23,25,38,,4,2015,9,15,15SEP,0,3.8501476017,Paris
2015-09-16,52,23,24,44,,4,2015,9,16,16SEP,0,3.9512437186,Paris
2015-09-17,68,32,22,43,,5,2015,9,17,17SEP,0,4.2195077052,Paris
2015-09-18,58,30,20,48,,5,2015,9,18,18SEP,0,4.0604430105,Paris
2015-09-19,68,27,25,40,,4,2015,9,19,19SEP,0,4.2195077052,Paris
2015-09-20,53,36,30,50,,4,2015,9,20,20SEP,0,3.9702919136,Paris
2015-09-21,64,36,29,55,,6,2015,9,21,21SEP,0,4.1588830834,Paris
2015-09-22,71,20,21,34,,4,2015,9,22,22SEP,0,4.262679877,Paris
2015-09-23,40,31,21,45,,6,2015,9,23,23SEP,0,3.6888794541,Paris
2015-09-24,52,30,16,43,,5,2015,9,24,24SEP,0,3.9512437186,Paris
2015-09-25,62,36,16,42,,6,2015,9,25,25SEP,0,4.127134385,Paris
2015-09-26,66,40,24,42,,3,2015,9,26,26SEP,0,4.189654742,Paris
2015-09-27,71,41,29,42,,3,2015,9,27,27SEP,0,4.262679877,Paris
2015-09-28,64,34,24,39,,4,2015,9,28,28SEP,0,4.1588830834,Paris
2015-09-29,58,36,26,40,,4,2015,9,29,29SEP,0,4.0604430105,Paris
2015-09-30,49,38,22,43,,4,2015,9,30,30SEP,0,3.8918202981,Paris
2015-10-01,57,43,23,48,1,4,2015,10,1,01OCT,0,4.0430512678,Paris
2015-04-02,48,33,24,46,1,6,2015,4,2,02APR,0,3.8712010109,Paris
2015-04-03,52,44,10,52,,6,2015,4,3,03APR,0,3.9512437186,Paris
2015-04-04,78,34,21,39,,4,2015,4,4,04APR,0,4.3567088267,Paris
2015-04-05,72,38,33,44,,3,2015,4,5,05APR,0,4.276666119,Paris
2015-04-06,71,47,33,47,1,3,2015,4,6,06APR,0,4.262679877,Paris
2015-04-07,86,49,34,57,2,6,2015,4,7,07APR,0,4.4543472963,Paris
2015-04-08,90,65,35,73,2,7,2015,4,8,08APR,0,4.4998096703,Paris
2015-04-09,118,71,30,80,3,9,2015,4,9,09APR,0,4.7706846245,Paris
2015-04-10,116,64,35,70,1,7,2015,4,10,10APR,0,4.7535901911,Paris
2015-04-11,89,37,28,47,,4,2015,4,11,11APR,0,4.4886363697,Paris
2015-04-12,59,42,30,53,,5,2015,4,12,12APR,0,4.0775374439,Paris
2015-04-13,73,52,23,61,1,7,2015,4,13,13APR,0,4.2904594411,Paris
2015-04-14,70,62,29,72,1,9,2015,4,14,14APR,0,4.248495242,Paris
2015-04-15,71,59,29,76,1,9,2015,4,15,15APR,0,4.262679877,Paris
2015-04-16,69,70,26,80,1,8,2015,4,16,16APR,0,4.2341065046,Paris
2015-04-17,78,71,24,52,1,5,2015,4,17,17APR,0,4.3567088267,Paris
2015-04-18,95,84,36,48,,3,2015,4,18,18APR,0,4.5538768916,Paris
2015-04-19,67,61,38,49,,4,2015,4,19,19APR,0,4.2046926194,Paris
2015-04-20,71,66,40,60,1,5,2015,4,20,20APR,0,4.262679877,Paris
2015-04-21,82,70,37,57,1,5,2015,4,21,21APR,0,4.4067192473,Paris
2015-04-22,93,69,31,49,1,4,2015,4,22,22APR,0,4.5325994932,Paris
2015-04-23,92,66,35,62,1,6,2015,4,23,23APR,0,4.521788577,Paris
2015-04-24,92,62,25,60,1,6,2015,4,24,24APR,0,4.521788577,Paris
2015-04-25,95,34,29,43,,3,2015,4,25,25APR,0,4.5538768916,Paris
2015-04-26,66,29,22,38,,3,2015,4,26,26APR,0,4.189654742,Paris
2015-04-27,59,43,28,34,,3,2015,4,27,27APR,0,4.0775374439,Paris
2015-04-28,61,41,28,46,,5,2015,4,28,28APR,0,4.1108738642,Paris
2015-04-29,59,47,28,50,,4,2015,4,29,29APR,0,4.0775374439,Paris
2015-04-30,62,25,18,49,,5,2015,4,30,30APR,0,4.127134385,Paris
2015-05-01,58,22,24,43,,3,2015,5,1,01MAY,0,4.0604430105,Paris
2015-05-02,58,28,22,42,,4,2015,5,2,02MAY,0,4.0604430105,Paris
2015-05-03,66,22,27,30,,3,2015,5,3,03MAY,0,4.189654742,Paris
2015-05-04,43,36,21,44,,6,2015,5,4,04MAY,0,3.7612001157,Paris
2015-05-05,61,56,37,39,,4,2015,5,5,05MAY,0,4.1108738642,Paris
2015-05-06,53,49,79,39,,3,2015,5,6,06MAY,0,3.9702919136,Paris
2015-05-07,47,40,44,48,,5,2015,5,7,07MAY,0,3.8501476017,Paris
2015-05-08,56,38,24,43,,4,2015,5,8,08MAY,0,4.0253516907,Paris
2015-05-09,62,34,32,33,,2,2015,5,9,09MAY,0,4.127134385,Paris
2015-05-10,48,38,51,39,,3,2015,5,10,10MAY,0,3.8712010109,Paris
2015-05-11,58,51,28,61,,7,2015,5,11,11MAY,0,4.0604430105,Paris
2015-05-12,69,50,33,44,,5,2015,5,12,12MAY,0,4.2341065046,Paris
2015-05-13,58,49,32,57,,5,2015,5,13,13MAY,0,4.0604430105,Paris
2015-05-14,60,37,30,37,,3,2015,5,14,14MAY,0,4.0943445622,Paris
2015-05-15,59,47,31,40,,4,2015,5,15,15MAY,0,4.0775374439,Paris
2015-05-16,66,42,29,43,,4,2015,5,16,16MAY,0,4.189654742,Paris
2015-05-17,65,46,39,49,,3,2015,5,17,17MAY,0,4.1743872699,Paris
2015-05-18,69,46,30,44,1,4,2015,5,18,18MAY,0,4.2341065046,Paris
2015-05-19,58,49,27,42,,4,2015,5,19,19MAY,0,4.0604430105,Paris
2015-05-20,47,31,26,42,,4,2015,5,20,20MAY,0,3.8501476017,Paris
2015-05-21,49,42,35,53,,6,2015,5,21,21MAY,0,3.8918202981,Paris
2015-05-22,64,48,36,59,1,6,2015,5,22,22MAY,0,4.1588830834,Paris
2015-05-23,75,48,27,39,,3,2015,5,23,23MAY,0,4.3174881135,Paris
2015-05-24,64,49,33,38,,3,2015,5,24,24MAY,0,4.1588830834,Paris
2015-05-25,68,35,36,29,,2,2015,5,25,25MAY,0,4.2195077052,Paris
2015-05-26,52,43,32,47,,5,2015,5,26,26MAY,0,3.9512437186,Paris
2015-05-27,60,50,36,60,,6,2015,5,27,27MAY,0,4.0943445622,Paris
2015-05-28,75,39,25,49,,5,2015,5,28,28MAY,0,4.3174881135,Paris
2015-05-29,60,44,31,45,,4,2015,5,29,29MAY,0,4.0943445622,Paris
2015-05-30,57,41,31,42,,4,2015,5,30,30MAY,0,4.0430512678,Paris
2015-05-31,49,35,25,28,,2,2015,5,31,31MAY,0,3.8918202981,Paris
2015-06-01,59,50,31,41,,4,2015,6,1,01JUN,0,4.0775374439,Paris
2015-06-02,56,43,27,38,,5,2015,6,2,02JUN,0,4.0253516907,Paris
2015-06-03,54,39,31,38,,3,2015,6,3,03JUN,0,3.9889840466,Paris
2015-06-04,57,53,41,64,1,4,2015,6,4,04JUN,0,4.0430512678,Paris
2015-06-05,70,61,46,66,,5,2015,6,5,05JUN,0,4.248495242,Paris
2015-06-06,76,45,37,33,,2,2015,6,6,06JUN,0,4.3307333403,Paris
2015-06-07,49,82,41,42,,2,2015,6,7,07JUN,0,3.8918202981,Paris
2015-06-08,64,73,32,36,,3,2015,6,8,08JUN,0,4.1588830834,Paris
2015-06-09,55,65,34,38,1,4,2015,6,9,09JUN,0,4.0073331852,Paris
2015-06-10,90,61,42,51,,5,2015,6,10,10JUN,0,4.4998096703,Paris
2015-06-11,64,44,45,63,1,6,2015,6,11,11JUN,0,4.1588830834,Paris
2015-06-12,77,43,39,56,,5,2015,6,12,12JUN,0,4.3438054219,Paris
2015-06-13,70,37,42,41,,3,2015,6,13,13JUN,0,4.248495242,Paris
2015-06-14,60,47,39,37,,2,2015,6,14,14JUN,0,4.0943445622,Paris
2015-06-15,56,53,35,43,,4,2015,6,15,15JUN,0,4.0253516907,Paris
2015-06-16,79,56,37,44,,4,2015,6,16,16JUN,0,4.3694478525,Paris
2015-06-17,56,49,40,51,,5,2015,6,17,17JUN,0,4.0253516907,Paris
2015-06-18,61,35,28,32,,5,2015,6,18,18JUN,0,4.1108738642,Paris
2015-06-19,50,53,33,50,,4,2015,6,19,19JUN,0,3.9120230054,Paris
2015-06-20,69,46,29,37,,4,2015,6,20,20JUN,0,4.2341065046,Paris
2015-06-21,64,33,24,22,,3,2015,6,21,21JUN,0,4.1588830834,Paris
2015-06-22,44,35,17,36,,4,2015,6,22,22JUN,0,3.7841896339,Paris
2015-06-23,54,37,28,38,,4,2015,6,23,23JUN,0,3.9889840466,Paris
2015-06-24,57,47,36,60,,6,2015,6,24,24JUN,0,4.0430512678,Paris
2015-06-25,73,50,47,65,,6,2015,6,25,25JUN,0,4.2904594411,Paris
2015-06-26,74,56,50,74,,6,2015,6,26,26JUN,0,4.3040650932,Paris
2015-06-27,74,37,34,34,1,3,2015,6,27,27JUN,0,4.3040650932,Paris
2015-06-28,51,37,41,43,,3,2015,6,28,28JUN,0,3.9318256327,Paris
2015-06-29,57,42,37,50,,4,2015,6,29,29JUN,0,4.0430512678,Paris
2015-06-30,53,58,45,74,,5,2015,6,30,30JUN,0,3.9702919136,Paris
2015-07-01,65,62,70,89,1,7,2015,7,1,01JUL,0,4.1743872699,Paris
2015-01-02,142,49,13,56,1,6,2015,1,2,02JAN,0,4.9558270576,Paris
2015-01-03,105,28,16,38,,4,2015,1,3,03JAN,0,4.6539603502,Paris
2015-01-04,75,38,22,47,,5,2015,1,4,04JAN,0,4.3174881135,Paris
2015-01-05,93,49,3,51,,7,2015,1,5,05JAN,0,4.5325994932,Paris
2015-01-06,107,45,5,43,,8,2015,1,6,06JAN,0,4.6728288345,Paris
2015-01-07,100,43,7,44,,9,2015,1,7,07JAN,0,4.605170186,Paris
2015-01-08,89,31,18,40,,5,2015,1,8,08JAN,0,4.4886363697,Paris
2015-01-09,71,31,17,38,,3,2015,1,9,09JAN,0,4.262679877,Paris
2015-01-10,62,26,23,35,,3,2015,1,10,10JAN,0,4.127134385,Paris
2015-01-11,53,29,24,36,,3,2015,1,11,11JAN,0,3.9702919136,Paris
2015-01-12,60,28,18,34,,4,2015,1,12,12JAN,0,4.0943445622,Paris
2015-01-13,59,26,22,33,,4,2015,1,13,13JAN,0,4.0775374439,Paris
