date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,city
2014-12-29,255,88.091160221,46.70441989,27.892265193,11.875690608,13.586592179,2014,12,29,29DEC,0,Beijing
2014-12-28,288,167,19,55,34,31,2014,12,28,28DEC,0,Beijing
2014-12-27,226,167,2,67,48,40,2014,12,27,27DEC,0,Beijing
2014-12-26,82,125,1,51,42,33,2014,12,26,26DEC,0,Beijing
2014-12-25,54,33,25,25,11,5,2014,12,25,25DEC,0,Beijing
2014-12-24,170,34,28,16,9,3,2014,12,24,24DEC,0,Beijing
2014-12-23,170,90,21,41,27,22,2014,12,23,23DEC,0,Beijing
2014-12-22,60,88,7,43,24,19,2014,12,22,22DEC,0,Beijing
2014-12-21,41,30,19,16,6,4,2014,12,21,21DEC,0,Beijing
2014-12-20,120,13,21,15,5,3,2014,12,20,20DEC,0,Beijing
2014-12-19,222,47,26,20,9,10,2014,12,19,19DEC,0,Beijing
2014-12-18,161,121,3,43,45,34,2014,12,18,18DEC,0,Beijing
2014-12-17,44,88,14,35,19,15,2014,12,17,17DEC,0,Beijing
2014-12-16,130,31,25,7,3,3,2014,12,16,16DEC,0,Beijing
2014-12-15,174,95,26,26,17,14,2014,12,15,15DEC,0,Beijing
2014-12-14,111,91,8,42,22,19,2014,12,14,14DEC,0,Beijing
2014-12-13,51,57,17,25,12,8,2014,12,13,13DEC,0,Beijing
2014-12-12,72,42,22,12,5,2,2014,12,12,12DEC,0,Beijing
2014-12-11,199,39,26,16,8,4,2014,12,11,11DEC,0,Beijing
2014-12-10,382,153,25,33,24,25,2014,12,10,10DEC,0,Beijing
2014-12-09,122,255,2,59,41,54,2014,12,9,09DEC,0,Beijing
2014-12-08,119,58,16,29,14,9,2014,12,8,08DEC,0,Beijing
2014-12-07,137,58,23,24,15,11,2014,12,7,07DEC,0,Beijing
2014-12-06,76,71,15,37,19,15,2014,12,6,06DEC,0,Beijing
2014-12-05,37,42,24,24,9,5,2014,12,5,05DEC,0,Beijing
2014-12-04,63,37,28,10,3,2,2014,12,4,04DEC,0,Beijing
2014-12-03,112,52,29,14,5,5,2014,12,3,03DEC,0,Beijing
2014-12-02,54,48,11,25,11,8,2014,12,2,02DEC,0,Beijing
2014-12-01,145,66,25,8,3,2,2014,12,1,01DEC,0,Beijing
2014-11-30,350,156,29,19,7,10,2014,11,30,30NOV,0,Beijing
2014-11-29,170,257,1,48,13,36,2014,11,29,29NOV,0,Beijing
2014-11-28,126,102,12,36,13,14,2014,11,28,28NOV,0,Beijing
2014-11-27,345,92,24,28,7,11,2014,11,27,27NOV,0,Beijing
2014-11-26,230,231,1,61,21,37,2014,11,26,26NOV,0,Beijing
2014-11-25,157,127,8,44,19,22,2014,11,25,25NOV,0,Beijing
2014-11-24,191,74,17,36,7,16,2014,11,24,24NOV,0,Beijing
2014-11-23,99,101,1,45,15,20,2014,11,23,23NOV,0,Beijing
2014-11-22,254,45,16,29,7,6,2014,11,22,22NOV,0,Beijing
2014-11-21,403,181,13,55,10,25,2014,11,21,21NOV,0,Beijing
2014-11-20,366,283,2,74,21,40,2014,11,20,20NOV,0,Beijing
2014-11-19,161,256,1,69,31,38,2014,11,19,19NOV,0,Beijing
2014-11-18,73,82,7,43,18,13,2014,11,18,18NOV,0,Beijing
2014-11-17,171,29,24,21,7,4,2014,11,17,17NOV,0,Beijing
2014-11-16,228,96,22,35,13,18,2014,11,16,16NOV,0,Beijing
2014-11-15,113,136,1,58,24,23,2014,11,15,15NOV,0,Beijing
2014-11-14,79,53,18,31,7,8,2014,11,14,14NOV,0,Beijing
2014-11-13,26,38,21,26,3,5,2014,11,13,13NOV,0,Beijing
2014-11-12,89,42,31,7,1,1,2014,11,12,12NOV,0,Beijing
2014-11-11,153,57,29,20,1,6,2014,11,11,11NOV,0,Beijing
2014-11-10,140,67,12,41,4,10,2014,11,10,10NOV,0,Beijing
2014-11-09,161,55,26,32,3,8,2014,11,9,09NOV,0,Beijing
2014-11-08,131,66,22,33,8,10,2014,11,8,08NOV,0,Beijing
2014-11-07,45,61,15,26,8,9,2014,11,7,07NOV,0,Beijing
2014-11-06,119,23,29,12,4,3,2014,11,6,06NOV,0,Beijing
2014-11-05,192,64,26,30,4,10,2014,11,5,05NOV,0,Beijing
2014-11-04,78,108,14,45,14,14,2014,11,4,04NOV,0,Beijing
2014-11-03,32,43,32,29,3,5,2014,11,3,03NOV,0,Beijing
2014-11-02,96,20,27,15,2,1,2014,11,2,02NOV,0,Beijing
2014-11-01,237,65,22,28,3,8,2014,11,1,01NOV,0,Beijing
2014-10-31,240,125,9,44,8,19,2014,10,31,31OCT,0,Beijing
2014-10-30,193,152,6,60,12,18,2014,10,30,30OCT,0,Beijing
2014-10-29,151,123,15,51,8,13,2014,10,29,29OCT,0,Beijing
2014-10-28,91,82,19,33,8,8,2014,10,28,28OCT,0,Beijing
2014-10-27,126,55,21,29,8,5,2014,10,27,27OCT,0,Beijing
2014-10-26,405,65,31,22,1,7,2014,10,26,26OCT,0,Beijing
2014-10-25,304,223,27,53,3,23,2014,10,25,25OCT,0,Beijing
2014-10-24,198,206,22,50,6,21,2014,10,24,24OCT,0,Beijing
2014-10-23,167,120,4,43,7,14,2014,10,23,23OCT,0,Beijing
2014-10-22,114,102,2,35,6,10,2014,10,22,22OCT,0,Beijing
2014-10-21,269,69,10,28,10,10,2014,10,21,21OCT,0,Beijing
2014-10-20,338,143,15,38,1,13,2014,10,20,20OCT,0,Beijing
2014-10-19,251,237,30,59,5,22,2014,10,19,19OCT,0,Beijing
2014-10-18,178,172,51,64,11,20,2014,10,18,18OCT,0,Beijing
2014-10-17,106,118,24,54,6,10,2014,10,17,17OCT,0,Beijing
2014-10-16,108,72,33,27,5,5,2014,10,16,16OCT,0,Beijing
2014-10-15,116,86,28,26,5,5,2014,10,15,15OCT,0,Beijing
2014-10-14,43,70,26,33,3,5,2014,10,14,14OCT,0,Beijing
2014-10-13,28,24,23,17,2,2,2014,10,13,13OCT,0,Beijing
2014-10-12,258,15,21,12,2,1,2014,10,12,12OCT,0,Beijing
2014-10-11,376,93,27,32,4,14,2014,10,11,11OCT,0,Beijing
2014-10-10,415,180,58,49,7,20,2014,10,10,10OCT,0,Beijing
2014-10-09,346,225,30,57,2,22,2014,10,9,09OCT,0,Beijing
2014-10-08,201,194,12,62,4,20,2014,10,8,08OCT,0,Beijing
2014-10-07,91,112,35,45,6,11,2014,10,7,07OCT,0,Beijing
2014-10-06,96,43,32,25,1,4,2014,10,6,06OCT,0,Beijing
2014-10-05,168,35,31,19,1,7,2014,10,5,05OCT,0,Beijing
2014-10-04,192,79,24,21,2,11,2014,10,4,04OCT,0,Beijing
2014-10-03,142,97,6,30,3,17,2014,10,3,03OCT,0,Beijing
2014-10-02,164,69,16,23,3,8,2014,10,2,02OCT,0,Beijing
2014-10-01,77,91,1,30,2,8,2014,10,1,01OCT,0,Beijing
2014-09-30,116,46,18,20,4,4,2014,9,30,30SEP,0,Beijing
2014-09-29,153,61,30,21,2,7,2014,9,29,29SEP,0,Beijing
2014-09-28,97,90,23,34,5,11,2014,9,28,28SEP,0,Beijing
2014-09-27,198,36,34,25,1,5,2014,9,27,27SEP,0,Beijing
2014-09-26,187,90,25,29,7,13,2014,9,26,26SEP,0,Beijing
2014-09-25,87,87,26,27,1,11,2014,9,25,25SEP,0,Beijing
2014-09-24,139,37,34,16,1,9,2014,9,24,24SEP,0,Beijing
2014-09-23,176,64,8,22,1,9,2014,9,23,23SEP,0,Beijing
2014-09-22,179,87,16,33,9,21,2014,9,22,22SEP,0,Beijing
2014-09-21,192,92,52,25,10,24,2014,9,21,21SEP,0,Beijing
2014-09-20,168,97,90,30,3,17,2014,9,20,20SEP,0,Beijing
2014-09-19,145,93,57,29,4,11,2014,9,19,19SEP,0,Beijing
2014-09-18,118,72,59,34,2,32,2014,9,18,18SEP,0,Beijing
2014-09-17,112,52,24,29,2,4,2014,9,17,17SEP,0,Beijing
2014-09-16,63,73,16,35,3,4,2014,9,16,16SEP,0,Beijing
2014-09-15,110,41,36,22,2,3,2014,9,15,15SEP,0,Beijing
2014-09-14,146,57,22,28,2,5,2014,9,14,14SEP,0,Beijing
2014-09-13,156,70,81,25,4,6,2014,9,13,13SEP,0,Beijing
2014-09-12,170,62,27,27,3,7,2014,9,12,12SEP,0,Beijing
2014-09-11,143,97,53,37,12,16,2014,9,11,11SEP,0,Beijing
2014-09-10,106,77,95,28,9,11,2014,9,10,10SEP,0,Beijing
2014-09-09,42,65,88,23,3,6,2014,9,9,09SEP,0,Beijing
2014-09-08,201,42,48,12,1,4,2014,9,8,08SEP,0,Beijing
2014-09-07,191,106,86,27,8,11,2014,9,7,07SEP,0,Beijing
2014-09-06,167,95,94,23,9,14,2014,9,6,06SEP,0,Beijing
2014-09-05,112,92,112,24,6,10,2014,9,5,05SEP,0,Beijing
2014-09-04,47,67,76,33,2,8,2014,9,4,04SEP,0,Beijing
2014-09-03,81,45,48,19,3,4,2014,9,3,03SEP,0,Beijing
2014-09-02,182,25,31,13,1,8,2014,9,2,02SEP,0,Beijing
2014-09-01,168,91,43,28,2,16,2014,9,1,01SEP,0,Beijing
2014-08-31,204,67,60,13,1,10,2014,8,31,31AUG,0,Beijing
2014-08-30,164,100,30,27,2,16,2014,8,30,30AUG,0,Beijing
2014-08-29,166,79,75,17,2,9,2014,8,29,29AUG,0,Beijing
2014-08-28,129,85,63,30,5,9,2014,8,28,28AUG,0,Beijing
2014-08-27,69,77,103,34,4,6,2014,8,27,27AUG,0,Beijing
2014-08-26,56,53,67,29,2,4,2014,8,26,26AUG,0,Beijing
2014-08-25,61,33,52,18,1,3,2014,8,25,25AUG,0,Beijing
2014-08-24,187,31,48,13,2,4,2014,8,24,24AUG,0,Beijing
2014-08-23,113,104,114,36,3,12,2014,8,23,23AUG,0,Beijing
2014-08-22,188,60,32,29,2,7,2014,8,22,22AUG,0,Beijing
2014-08-21,170,109,114,23,7,11,2014,8,21,21AUG,0,Beijing
2014-08-20,157,87,116,17,9,9,2014,8,20,20AUG,0,Beijing
2014-08-19,140,78,110,19,4,9,2014,8,19,19AUG,0,Beijing
2014-08-18,116,66,99,19,3,8,2014,8,18,18AUG,0,Beijing
2014-08-17,139,57,100,16,3,5,2014,8,17,17AUG,0,Beijing
2014-08-16,102,72,72,23,6,6,2014,8,16,16AUG,0,Beijing
2014-08-15,85,104,95,27,2,6,2014,8,15,15AUG,0,Beijing
2014-08-14,82,51,85,22,2,6,2014,8,14,14AUG,0,Beijing
2014-08-13,84,42,31,15,1,5,2014,8,13,13AUG,0,Beijing
2014-08-12,73,53,98,31,3,9,2014,8,12,12AUG,0,Beijing
2014-08-11,91,59,62,23,1,5,2014,8,11,11AUG,0,Beijing
2014-08-10,156,54,101,16,1,6,2014,8,10,10AUG,0,Beijing
2014-08-09,140,86,114,22,5,10,2014,8,9,09AUG,0,Beijing
2014-08-08,144,73,120,21,6,10,2014,8,8,08AUG,0,Beijing
2014-08-07,86,75,126,22,6,11,2014,8,7,07AUG,0,Beijing
2014-08-06,67,58,52,19,1,5,2014,8,6,06AUG,0,Beijing
2014-08-05,83,57,67,16,4,6,2014,8,5,05AUG,0,Beijing
2014-08-04,180,44,24,20,1,6,2014,8,4,04AUG,0,Beijing
2014-08-03,170,88,104,26,1,10,2014,8,3,03AUG,0,Beijing
2014-08-02,196,81,115,18,2,9,2014,8,2,02AUG,0,Beijing
2014-08-01,232,95,99,15,2,12,2014,8,1,01AUG,0,Beijing
2014-07-31,191,118,108,19,3,15,2014,7,31,31JUL,0,Beijing
2014-07-30,179,95,59,11,2,13,2014,7,30,30JUL,0,Beijing
2014-07-29,175,93,103,13,3,7,2014,7,29,29JUL,0,Beijing
2014-07-28,171,89,107,13,6,8,2014,7,28,28JUL,0,Beijing
2014-07-27,170,94,131,14,11,8,2014,7,27,27JUL,0,Beijing
2014-07-26,146,91,131,16,7,11,2014,7,26,26JUL,0,Beijing
2014-07-25,145,70,103,23,4,14,2014,7,25,25JUL,0,Beijing
2014-07-24,73,87,48,39,3,9,2014,7,24,24JUL,0,Beijing
2014-07-23,52,51,32,32,3,7,2014,7,23,23JUL,0,Beijing
2014-07-22,86,27,20,17,3,4,2014,7,22,22JUL,0,Beijing
2014-07-21,150,40,42,13,2,5,2014,7,21,21JUL,0,Beijing
2014-07-20,149,70,89,14,2,7,2014,7,20,20JUL,0,Beijing
2014-07-19,190,67,80,16,1,6,2014,7,19,19JUL,0,Beijing
2014-07-18,194,94,105,20,4,15,2014,7,18,18JUL,0,Beijing
2014-07-17,180,100,60,22,3,19,2014,7,17,17JUL,0,Beijing
2014-07-16,126,91,77,25,2,9,2014,7,16,16JUL,0,Beijing
2014-07-15,93,86,104,14,3,5,2014,7,15,15JUL,0,Beijing
2014-07-14,68,62,116,26,2,5,2014,7,14,14JUL,0,Beijing
2014-07-13,49,48,54,22,1,4,2014,7,13,13JUL,0,Beijing
2014-07-12,91,32,62,17,1,3,2014,7,12,12JUL,0,Beijing
2014-07-11,89,61,61,20,2,4,2014,7,11,11JUL,0,Beijing
2014-07-10,77,66,87,24,3,5,2014,7,10,10JUL,0,Beijing
2014-07-09,146,56,53,27,1,5,2014,7,9,09JUL,0,Beijing
2014-07-08,205,91,49,23,4,8,2014,7,8,08JUL,0,Beijing
2014-07-07,244,109,105,23,6,10,2014,7,7,07JUL,0,Beijing
2014-07-06,186,75,107,16,5,13,2014,7,6,06JUL,0,Beijing
2014-07-05,259,70,99,20,1,10,2014,7,5,05JUL,0,Beijing
2014-07-04,255,98,109,25,1,13,2014,7,4,04JUL,0,Beijing
2014-07-03,143,111,72,21,3,12,2014,7,3,03JUL,0,Beijing
2014-07-02,176,73,51,13,1,8,2014,7,2,02JUL,0,Beijing
2014-07-01,155,94,127,21,19,10,2014,7,1,01JUL,0,Beijing
2014-06-30,123,83,133,28,10,10,2014,6,30,30JUN,0,Beijing
2014-06-29,66,69,122,26,9,12,2014,6,29,29JUN,0,Beijing
2014-06-28,64,45,64,21,2,3,2014,6,28,28JUN,0,Beijing
2014-06-27,192,34,50,21,1,4,2014,6,27,27JUN,0,Beijing
2014-06-26,167,76,122,17,3,10,2014,6,26,26JUN,0,Beijing
2014-06-25,136,85,61,25,9,10,2014,6,25,25JUN,0,Beijing
2014-06-24,74,74,120,29,4,7,2014,6,24,24JUN,0,Beijing
2014-06-23,94,41,95,21,1,4,2014,6,23,23JUN,0,Beijing
2014-06-22,143,48,79,17,1,5,2014,6,22,22JUN,0,Beijing
2014-06-21,112,63,80,15,3,8,2014,6,21,21JUN,0,Beijing
2014-06-20,192,62,70,12,1,6,2014,6,20,20JUN,0,Beijing
2014-06-19,142,108,64,21,3,11,2014,6,19,19JUN,0,Beijing
2014-06-18,149,77,96,20,2,7,2014,6,18,18JUN,0,Beijing
2014-06-17,197,86,70,17,2,8,2014,6,17,17JUN,0,Beijing
2014-06-16,182,107,106,19,2,10,2014,6,16,16JUN,0,Beijing
2014-06-15,109,120,132,28,10,11,2014,6,15,15JUN,0,Beijing
2014-06-14,130,60,130,20,2,5,2014,6,14,14JUN,0,Beijing
2014-06-13,88,81,91,22,5,8,2014,6,13,13JUN,0,Beijing
2014-06-12,108,60,82,20,2,5,2014,6,12,12JUN,0,Beijing
2014-06-11,159,57,61,18,1,6,2014,6,11,11JUN,0,Beijing
2014-06-10,97,72,51,20,4,12,2014,6,10,10JUN,0,Beijing
2014-06-09,112,51,73,23,4,5,2014,6,9,09JUN,0,Beijing
2014-06-08,42,65,62,33,5,7,2014,6,8,08JUN,0,Beijing
2014-06-07,115,25,45,16,1,3,2014,6,7,07JUN,0,Beijing
2014-06-06,151,73,35,21,8,10,2014,6,6,06JUN,0,Beijing
2014-06-05,147,80,122,26,6,8,2014,6,5,05JUN,0,Beijing
2014-06-04,116,75,96,29,6,7,2014,6,4,04JUN,0,Beijing
2014-06-03,98,57,103,26,4,6,2014,6,3,03JUN,0,Beijing
2014-06-02,134,39,79,16,1,4,2014,6,2,02JUN,0,Beijing
2014-06-01,181,62,96,13,2,6,2014,6,1,01JUN,0,Beijing
2014-05-31,169,137,139,37,30,21,2014,5,31,31MAY,0,Beijing
2014-05-30,116,126,164,39,23,13,2014,5,30,30MAY,0,Beijing
2014-05-29,87,92,113,34,7,5,2014,5,29,29MAY,0,Beijing
2014-05-28,83,71,98,29,4,4,2014,5,28,28MAY,0,Beijing
2014-05-27,65,101,44,28,2,3,2014,5,27,27MAY,0,Beijing
2014-05-26,128,64,66,30,1,4,2014,5,26,26MAY,0,Beijing
2014-05-25,168,123,41,16,2,6,2014,5,25,25MAY,0,Beijing
2014-05-24,160,114,34,23,5,9,2014,5,24,24MAY,0,Beijing
2014-05-23,207,98,111,24,11,7,2014,5,23,23MAY,0,Beijing
2014-05-22,173,131,105,33,11,13,2014,5,22,22MAY,0,Beijing
2014-05-21,138,122,125,29,16,12,2014,5,21,21MAY,0,Beijing
2014-05-20,177,120,89,25,5,8,2014,5,20,20MAY,0,Beijing
2014-05-19,169,107,111,24,9,8,2014,5,19,19MAY,0,Beijing
2014-05-18,151,103,127,31,15,8,2014,5,18,18MAY,0,Beijing
2014-05-17,160,82,100,35,15,8,2014,5,17,17MAY,0,Beijing
2014-05-16,151,88,63,28,6,4,2014,5,16,16MAY,0,Beijing
2014-05-15,73,120,48,32,3,3,2014,5,15,15MAY,0,Beijing
2014-05-14,135,52,35,14,2,1,2014,5,14,14MAY,0,Beijing
2014-05-13,121,85,50,30,5,5,2014,5,13,13MAY,0,Beijing
2014-05-12,92,60,70,23,2,5,2014,5,12,12MAY,0,Beijing
2014-05-11,142,27,40,14,1,7,2014,5,11,11MAY,0,Beijing
2014-05-10,154,67,43,22,14,10,2014,5,10,10MAY,0,Beijing
2014-05-09,167,79,55,25,17,11,2014,5,9,09MAY,0,Beijing
2014-05-08,152,80,80,25,8,8,2014,5,8,08MAY,0,Beijing
2014-05-07,171,80,47,24,6,11,2014,5,7,07MAY,0,Beijing
2014-05-06,122,97,52,26,17,8,2014,5,6,06MAY,0,Beijing
2014-05-05,123,48,38,18,1,3,2014,5,5,05MAY,0,Beijing
2014-05-04,156,49,39,7,1,1,2014,5,4,04MAY,0,Beijing
2014-05-03,108,106,42,24,3,3,2014,5,3,03MAY,0,Beijing
2014-05-02,188,41,42,9,1,1,2014,5,2,02MAY,0,Beijing
2014-05-01,182,124,89,17,11,7,2014,5,1,01MAY,0,Beijing
2014-04-30,176,100,101,28,13,9,2014,4,30,30APR,0,Beijing
2014-04-29,148,100,87,33,10,9,2014,4,29,29APR,0,Beijing
2014-04-28,142,79,70,22,4,6,2014,4,28,28APR,0,Beijing
2014-04-27,111,63,56,20,2,5,2014,4,27,27APR,0,Beijing
2014-04-26,190,65,35,10,1,2,2014,4,26,26APR,0,Beijing
2014-04-25,178,112,74,39,12,9,2014,4,25,25APR,0,Beijing
2014-04-24,186,83,67,22,10,7,2014,4,24,24APR,0,Beijing
2014-04-23,159,97,79,21,13,13,2014,4,23,23APR,0,Beijing
2014-04-22,124,73,67,28,4,13,2014,4,22,22APR,0,Beijing
2014-04-21,141,58,46,29,3,11,2014,4,21,21APR,0,Beijing
2014-04-20,150,55,45,26,4,13,2014,4,20,20APR,0,Beijing
2014-04-19,203,58,33,32,9,12,2014,4,19,19APR,0,Beijing
2014-04-18,182,85,54,26,9,17,2014,4,18,18APR,0,Beijing
2014-04-17,144,85,42,34,13,18,2014,4,17,17APR,0,Beijing
2014-04-16,151,79,34,31,6,13,2014,4,16,16APR,0,Beijing
2014-04-15,300,79,33,28,9,12,2014,4,15,15APR,0,Beijing
2014-04-14,206,147,94,39,18,22,2014,4,14,14APR,0,Beijing
2014-04-13,183,116,98,31,14,13.586592179,2014,4,13,13APR,0,Beijing
2014-04-12,141,99,61,35,15,20,2014,4,12,12APR,0,Beijing
2014-04-11,171,79,40,24,11,15,2014,4,11,11APR,0,Beijing
2014-04-10,205,275,27,21,16,18,2014,4,10,10APR,0,Beijing
2014-04-09,221,134,46,24,12,14,2014,4,9,09APR,0,Beijing
2014-04-08,169,139,93,39,21,20,2014,4,8,08APR,0,Beijing
2014-04-07,138,108,77,26,11,16,2014,4,7,07APR,0,Beijing
2014-04-06,75,96,47,29,6,12,2014,4,6,06APR,0,Beijing
2014-04-05,95,67,44,14,4,13.586592179,2014,4,5,05APR,0,Beijing
2014-04-04,78,91,44,20,5,11,2014,4,4,04APR,0,Beijing
2014-04-03,178,61,41,19,4,13.586592179,2014,4,3,03APR,0,Beijing
2014-04-02,201,107,65,27,13,14,2014,4,2,02APR,0,Beijing
2014-04-01,206,84,57,32,8,9,2014,4,1,01APR,0,Beijing
2014-03-31,93,117,39,34,18,22,2014,3,31,31MAR,0,Beijing
2014-03-30,103,59,43,21,3,10,2014,3,30,30MAR,0,Beijing
2014-03-29,207,68,43,15,3,16,2014,3,29,29MAR,0,Beijing
2014-03-28,321,108,39,33,14,21,2014,3,28,28MAR,0,Beijing
2014-03-27,354,196,6,61,20,29,2014,3,27,27MAR,0,Beijing
2014-03-26,278,189,63,60,29,23,2014,3,26,26MAR,0,Beijing
2014-03-25,293,136,72,53,24,21,2014,3,25,25MAR,0,Beijing
2014-03-24,207,141,47,50,30,23,2014,3,24,24MAR,0,Beijing
2014-03-23,131,111,74,36,24,19,2014,3,23,23MAR,0,Beijing
2014-03-22,78,86,43,28,9,13,2014,3,22,22MAR,0,Beijing
2014-03-21,42,45,40,20,6,16,2014,3,21,21MAR,0,Beijing
2014-03-20,134,26,36,9,2,9,2014,3,20,20MAR,0,Beijing
2014-03-19,106,67,34,24,10,12,2014,3,19,19MAR,0,Beijing
2014-03-18,145,79,37,19,8,13,2014,3,18,18MAR,0,Beijing
2014-03-17,188,141,30,28,14,20,2014,3,17,17MAR,0,Beijing
2014-03-16,180,113,42,36,44,31,2014,3,16,16MAR,0,Beijing
2014-03-15,72,109,26,48,25,16,2014,3,15,15MAR,0,Beijing
2014-03-14,73,56,37,15,6,17,2014,3,14,14MAR,0,Beijing
2014-03-13,61,47,36,19,6,12,2014,3,13,13MAR,0,Beijing
2014-03-12,253,20,41,12,3,18,2014,3,12,12MAR,0,Beijing
2014-03-11,173,125,35,41,42,30,2014,3,11,11MAR,0,Beijing
2014-03-10,188,80,18,33,30,22,2014,3,10,10MAR,0,Beijing
2014-03-09,227,90,27,34,25,21,2014,3,9,09MAR,0,Beijing
2014-03-08,131,118,15,43,40,26,2014,3,8,08MAR,0,Beijing
2014-03-07,62,55,25,21,12,16,2014,3,7,07MAR,0,Beijing
2014-03-06,78,22,30,11,5,18,2014,3,6,06MAR,0,Beijing
2014-03-05,95,28,26,19,8,11,2014,3,5,05MAR,0,Beijing
2014-03-04,295,55,30,16,13,24,2014,3,4,04MAR,0,Beijing
2014-03-03,208,155,4,44,57,46,2014,3,3,03MAR,0,Beijing
2014-03-02,142,111,16,41,37,29,2014,3,2,02MAR,0,Beijing
2014-03-01,169,61,31,26,16,21,2014,3,1,01MAR,0,Beijing
2014-02-28,67,65,17,30,20,16,2014,2,28,28FEB,0,Beijing
2014-02-27,421,23,32,10,5,10,2014,2,27,27FEB,0,Beijing
2014-02-26,462,262,14,63,44,29,2014,2,26,26FEB,0,Beijing
2014-02-25,398,301,3,64,50,58,2014,2,25,25FEB,0,Beijing
2014-02-24,338,216,4,61,71,49,2014,2,24,24FEB,0,Beijing
2014-02-23,387,154,9,39,69,39,2014,2,23,23FEB,0,Beijing
2014-02-22,378,170,7,43,53,35,2014,2,22,22FEB,0,Beijing
2014-02-21,302,165,7,45,39,33,2014,2,21,21FEB,0,Beijing
2014-02-20,140,143,4,37,24,23,2014,2,20,20FEB,0,Beijing
2014-02-19,148,57,24,27,22,17,2014,2,19,19FEB,0,Beijing
2014-02-18,161,54,21,25,21,12,2014,2,18,18FEB,0,Beijing
2014-02-17,322,56,28,27,37,21,2014,2,17,17FEB,0,Beijing
2014-02-16,408,173,25,39,45,31,2014,2,16,16FEB,0,Beijing
2014-02-15,332,324,12,50,56,39,2014,2,15,15FEB,0,Beijing
2014-02-14,261,186,11,43,43,36,2014,2,14,14FEB,0,Beijing
2014-02-13,205,116,17,34,44,28,2014,2,13,13FEB,0,Beijing
2014-02-12,192,83,24,35,30,24,2014,2,12,12FEB,0,Beijing
2014-02-11,74,77,13,38,38,24,2014,2,11,11FEB,0,Beijing
2014-02-10,51,18,23,15,11,18,2014,2,10,10FEB,0,Beijing
2014-02-09,108,9,26,8,9,13.586592179,2014,2,9,09FEB,0,Beijing
2014-02-08,175,28,28,13,12,17,2014,2,8,08FEB,0,Beijing
2014-02-07,202,57,16,18,21,14,2014,2,7,07FEB,0,Beijing
2014-02-06,175,88,17,24,36,25,2014,2,6,06FEB,0,Beijing
2014-02-05,63,74,20,17,28,18,2014,2,5,05FEB,0,Beijing
2014-02-04,31,29,25,9,10,18,2014,2,4,04FEB,0,Beijing
2014-02-03,117,30,28,4,3,18,2014,2,3,03FEB,0,Beijing
2014-02-02,211,73,29,11,11,20,2014,2,2,02FEB,0,Beijing
2014-02-01,220,95,2,24,34,22,2014,2,1,01FEB,0,Beijing
2014-01-31,126,132,14,18,38,17,2014,1,31,31JAN,0,Beijing
2014-01-30,208,62,27,16,20,17,2014,1,30,30JAN,0,Beijing
2014-01-29,109,97,9,31,38,26,2014,1,29,29JAN,0,Beijing
2014-01-28,157,54,23,16,12,15,2014,1,28,28JAN,0,Beijing
2014-01-27,122,83,22,29,33,19,2014,1,27,27JAN,0,Beijing
2014-01-26,98,58,21,18,21,15,2014,1,26,26JAN,0,Beijing
2014-01-25,221,37,26,18,12,16,2014,1,25,25JAN,0,Beijing
2014-01-24,339,103,7,39,39,26,2014,1,24,24JAN,0,Beijing
2014-01-23,211,173,2,56,66,41,2014,1,23,23JAN,0,Beijing
2014-01-22,95,102,6,44,46,27,2014,1,22,22JAN,0,Beijing
2014-01-21,42,36,18,21,18,17,2014,1,21,21JAN,0,Beijing
2014-01-20,185,30,24,7,3,11,2014,1,20,20JAN,0,Beijing
2014-01-19,134,125,26,33,40,28,2014,1,19,19JAN,0,Beijing
2014-01-18,228,57,14,32,22,19,2014,1,18,18JAN,0,Beijing
2014-01-17,466,88,14,31,33,24,2014,1,17,17JAN,0,Beijing
2014-01-16,249,340,7,58,58,47,2014,1,16,16JAN,0,Beijing
2014-01-15,190,162,6,46,47,36,2014,1,15,15JAN,0,Beijing
2014-01-14,190,94,5,38,46,30,2014,1,14,14JAN,0,Beijing
2014-01-13,76,97,6,40,43,29,2014,1,13,13JAN,0,Beijing
2014-01-12,218,36,22,16,11,12,2014,1,12,12JAN,0,Beijing
2014-01-11,160,120,3,48,47,34,2014,1,11,11JAN,0,Beijing
2014-01-10,92,77,5,33,31,23,2014,1,10,10JAN,0,Beijing
2014-01-09,65,42,22,14,9,13,2014,1,9,09JAN,0,Beijing
2014-01-08,178,17,21,7,7,11,2014,1,8,08JAN,0,Beijing
2014-01-07,204,69,19,27,21,22,2014,1,7,07JAN,0,Beijing
2014-01-06,168,91,4,33,30,22,2014,1,6,06JAN,0,Beijing
2014-01-05,213,74,16,32,23,24,2014,1,5,05JAN,0,Beijing
2014-01-04,127,109,3,37,26,32,2014,1,4,04JAN,0,Beijing
2014-01-03,218,79,22,20,15,22,2014,1,3,03JAN,0,Beijing
2014-01-02,125,136,4,44,45,39,2014,1,2,02JAN,0,Beijing
2014-01-01,158.69889503,85,20,30,14,20,2014,1,1,01JAN,0,Beijing
2015-12-31,157,68,16,37,6,15,2015,12,31,31DEC,0,Beijing
2015-12-30,361,160,34,36,5,20,2015,12,30,30DEC,0,Beijing
2015-12-29,180,236,8,74,18,47,2015,12,29,29DEC,0,Beijing
